Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,Key-int-max,PSNR(dB),SSIM,VIF,Compression Ratio (%)
duck,AJ4WDCLF,4634,12,4,0,1.4,1.3,3,5,40,0,32.08421164701061,0.889250992834568,1.330526308340635,69.92499248597461
duck,YUOA82A0,6663,12,4,0,1.4,1.3,3,5,40,0,32.51815587699669,0.911881904900074,1.2904125270792923,69.01882156694373
duck,7R3VRVM7,8692,12,4,0,1.4,1.3,3,5,40,0,32.84185446851776,0.9241049307584762,1.2712127346422226,68.54669741596538
duck,EKAWHP9V,10721,12,4,0,1.4,1.3,3,5,40,0,33.11165942760856,0.9338534200191496,1.2566314561231302,68.1031565859682
duck,YB3NXFQN,12750,12,4,0,1.4,1.3,3,5,40,0,33.30571003983691,0.9397994863986968,1.2468929943853468,67.82794256661408
duck,M8C5P0MP,14779,12,4,0,1.4,1.3,3,5,40,0,33.452450718406936,0.9438371270895004,1.2410701551523196,67.55237457424474
duck,4CV02G0L,16808,12,4,0,1.4,1.3,3,5,40,0,33.588884755142736,0.9476214796304704,1.2359669712839152,67.2557515084149
duck,KT6XJJD4,20000,12,4,0,1.4,1.3,3,5,40,0,33.75486696820538,0.9518308702111244,1.230576412218228,66.83679284013725
duck,MTUH03FM,576,25,4,0,1.4,1.3,3,5,40,0,29.284001910854776,0.6567527413368225,1.9274392608012585,82.41149805488668
duck,UDL6K2BD,2605,25,4,0,1.4,1.3,3,5,40,0,31.437823761238988,0.8418040961027146,1.4282704558763073,72.11974527848986
duck,LIDXRCUF,4634,25,4,0,1.4,1.3,3,5,40,0,32.08484431113566,0.8894796139001846,1.3296508728379042,69.92228712078665
duck,NIE90DO3,6663,25,4,0,1.4,1.3,3,5,40,0,32.51637438744247,0.9121652844548226,1.2895446948193834,68.99801933135129
duck,KSMSQB3J,8692,25,4,0,1.4,1.3,3,5,40,0,32.852194906792114,0.924938642680645,1.270220608562597,68.49937248801628
duck,1AG0ALKQ,10721,25,4,0,1.4,1.3,3,5,40,0,33.10826314923243,0.93390811085701,1.256307007218537,68.104787390217
duck,P1NPUH0B,12750,25,4,0,1.4,1.3,3,5,40,0,33.31400628846469,0.9400442722439766,1.2469447391429789,67.81473178800934
duck,00INCKWS,14779,25,4,0,1.4,1.3,3,5,40,0,33.4510167702477,0.943815828859806,1.241168899875607,67.5497513813639
duck,5PRDVDV2,16808,25,4,0,1.4,1.3,3,5,40,0,33.60860034201102,0.9482427754998208,1.2354641654706058,67.21645418277586
duck,49JSAKS8,20000,25,4,0,1.4,1.3,3,5,40,0,33.75640757468315,0.9518507000803949,1.2305637039883113,66.83397369790869
duck,LBGOW5S2,576,37,4,0,1.4,1.3,3,5,40,0,29.28489602559084,0.6570749598741531,1.9212044255362144,82.42728777974534
duck,X4761A4G,2605,37,4,0,1.4,1.3,3,5,40,0,31.422893128763786,0.8406755721569061,1.430555032141285,72.17773996446996
duck,C75BYLSW,4634,37,4,0,1.4,1.3,3,5,40,0,32.07892682243595,0.8892630809545516,1.330379395189349,69.93193288545211
duck,7UXPP8IR,6663,37,4,0,1.4,1.3,3,5,40,0,32.51947718014269,0.9113951301574708,1.2908907119520856,69.06148795717432
duck,LGA7VETB,8692,37,4,0,1.4,1.3,3,5,40,0,32.84832579593734,0.9243499299883844,1.2708722612592525,68.52824025159896
duck,SL9KB5UY,10721,37,4,0,1.4,1.3,3,5,40,0,33.105346291374175,0.9335717722773552,1.2568748193012755,68.12536207172822
duck,WFOVZW4Q,12750,37,4,0,1.4,1.3,3,5,40,0,33.30588420675903,0.9396453621983528,1.2472177854199078,67.82513606627892
duck,VUE6N8OM,14779,37,4,0,1.4,1.3,3,5,40,0,33.451890314975415,0.9438475483655928,1.2408267521818837,67.54934051982835
duck,038F5M4C,16808,37,4,0,1.4,1.3,3,5,40,0,33.59722538074158,0.947899372279644,1.2356234219756312,67.23720585079468
duck,059VZ17I,20000,37,4,0,1.4,1.3,3,5,40,0,33.77909020369622,0.9526674982905388,1.2299280212034145,66.76423469295844
duck,1SQXC6X5,576,50,4,0,1.4,1.3,3,5,40,0,29.282264668505317,0.6569830545783043,1.924148347012056,82.43939239267743
duck,TNQNK2OI,2605,50,4,0,1.4,1.3,3,5,40,0,31.422772300223706,0.8405244636535645,1.4323547673122616,72.1605153847102
duck,V5VZNVQH,4634,50,4,0,1.4,1.3,3,5,40,0,32.0882714904446,0.8898915210366249,1.3297602649847438,69.92033394825611
duck,569VYFZM,6663,50,4,0,1.4,1.3,3,5,40,0,32.52163925275907,0.9122590583562852,1.289856120302283,68.99185640831799
duck,XJBEJRMW,8692,50,4,0,1.4,1.3,3,5,40,0,32.855180790674474,0.9248161369562148,1.2697842928626633,68.51142021242806
