Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,Key-int-max,PSNR(dB),SSIM,VIF,Compression Ratio (%)
ant,VHV69N4C,2605,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,9NMZWEJ9,4634,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,7UXGLHBZ,6663,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,43EI1GF4,8692,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,AAF0LEN0,10721,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,3SSE1866,12750,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,7DX8OSTX,14779,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,W59KWGB7,16808,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,5Z5ST6LU,20000,37,4,0,1.4,1.3,3,5,40,0,33.39631825577646,0.9364587333798408,1.5522400174660411,90.62693361710171
ant,CHQHECWI,576,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,14UP0CJN,2605,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,LINQ8OCC,4634,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,HNVXI4U5,6663,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,5JUTJUBH,8692,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,5HQRGK67,10721,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,MFYU987E,12750,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,PGMH6H77,14779,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,0N0WE3EC,16808,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
ant,RTEE7W95,20000,50,4,0,1.4,1.3,3,5,40,0,31.69378767253274,0.929187944829464,0.9895845055444724,89.78513521927206
misato,J1XHZGWL,576,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,UTHTG9YF,2605,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,940E64H6,4634,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,K39U13C2,6663,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,UI3K4FZ0,8692,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,098J2U68,10721,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,BWSAF8YM,12750,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,7UJPTQWZ,14779,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,QH990354,16808,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,KDJ32568,20000,0,4,0,1.4,1.3,3,5,40,0,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,RDAKW8WT,576,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,XOMJAORL,2605,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,13MHZOME,4634,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,4M22NRLZ,6663,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,7KM2LGCZ,8692,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,F7GEKS96,10721,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,YJY2B5DW,12750,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,XP6RUF1J,14779,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,J3N78N54,16808,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,RCBVFYF2,20000,12,4,0,1.4,1.3,3,5,40,0,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,SO2KWSB4,576,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,WK3XYPYB,2605,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,IPOP68YE,4634,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,PWOSX4YT,6663,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,OIHDLMIX,8692,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,SANGJCKC,10721,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,5N2C50GT,12750,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,6B9R4TXM,14779,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,CQ8PBQUV,16808,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,9JT6M99S,20000,25,4,0,1.4,1.3,3,5,40,0,32.462568903764726,0.942844063937664,1.2300032250960211,55.338643139260256
misato,KE6AIEKS,576,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,R0I24102,2605,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,CCNI6A59,4634,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,U7F6W5BY,6663,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,5J94TAD1,8692,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,JCIOXCVH,10721,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,EWO9ZZQB,12750,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,0FYPAJH8,14779,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,CEKQ1ECR,16808,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,3DASKY50,20000,37,4,0,1.4,1.3,3,5,40,0,30.91162030987029,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,ZYC15NHE,576,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,DRGDHQC2,2605,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,NUFXO2PQ,4634,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,3U8Q4SO2,6663,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,I8SRHXTC,8692,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,BZSD1V3H,10721,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,F2A9W50X,12750,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,VZRDQH3K,14779,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,XT255FFK,16808,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,LQSIUS8V,20000,50,4,0,1.4,1.3,3,5,40,0,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
duck,C7U72CFC,576,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,5VLCVLYE,2605,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,ZDJ9AZZ3,4634,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,ZCVUV16O,6663,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,FDU3K6PT,8692,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,FYQRPD79,10721,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,W3F5H1EL,12750,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,2E5T7PNQ,14779,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,25S8AR4H,16808,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,MBJRR4HC,20000,0,4,0,1.4,1.3,3,5,40,0,41.328311133640845,0.99570701867342,1.1973575694271632,58.93213926436191
duck,VY4RRHDZ,576,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,XCFYEXI5,2605,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,G5KQNVG7,4634,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,8NPA1KTU,6663,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,QVVL7K7R,8692,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,7GP8X228,10721,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,RP6X0Q7T,12750,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,3SU5JHJU,14779,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,KOCH9AX5,16808,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,75CS09IN,20000,12,4,0,1.4,1.3,3,5,40,0,39.00261967185524,0.98792301684618,1.1943815412416674,58.640990138375
duck,3FPEJVS5,576,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,6GSIBRCL,2605,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,VRWTQ5J0,4634,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,S50AKVAR,6663,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,2S778D10,8692,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,L6806ZA6,10721,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,37W1X9DM,12750,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,OMPU40PK,14779,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,X8D8CCAG,16808,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,RTLLM27D,20000,25,4,0,1.4,1.3,3,5,40,0,34.38142858684622,0.9569537189602852,1.2030173356998453,64.39106053791889
duck,3A35UGFX,576,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,53BDWK7A,2605,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,K177BAJX,4634,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,NISQPJ6R,6663,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,N8K7XGL3,8692,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,XERD0UU0,10721,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,P17WKLSJ,12750,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,I4SZ0FOU,14779,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,SF81TWH9,16808,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,LVB3XFLB,20000,37,4,0,1.4,1.3,3,5,40,0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,DW5GT4ZX,576,50,4,0,1.4,1.3,3,5,40,0,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,DB8IVBLC,2605,50,4,0,1.4,1.3,3,5,40,0,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,7HJOMXZE,4634,50,4,0,1.4,1.3,3,5,40,0,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,6YEEBYZR,6663,50,4,0,1.4,1.3,3,5,40,0,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,QSJ0NNR6,8692,50,4,0,1.4,1.3,3,5,40,0,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,XGPA8KAV,10721,50,4,0,1.4,1.3,3,5,40,0,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,8MUH62GQ,12750,50,4,0,1.4,1.3,3,5,40,0,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
