Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,Key-int-max,PSNR(dB),SSIM,VIF,Compression Ratio (%)
ant,MVFKSLQX,12750,21,4,0,1.4,1.3,3,5,40,0,33.922261829076014,0.937748066484928,1.4331442846604645,76.89485389605771
ant,IS7RFB4E,13767,21,4,0,1.4,1.3,3,5,40,0,33.95992989616974,0.937884597182274,1.4281631512889428,76.31648095198514
ant,K0RIY0A4,14779,21,4,0,1.4,1.3,3,5,40,0,33.99948183793626,0.9380343118309976,1.4231164402758636,75.85753597487803
ant,HPOX3FA7,15796,21,4,0,1.4,1.3,3,5,40,0,34.04106603013454,0.9381850469112396,1.415970009381207,75.3801401543512
ant,URGNSP4S,16808,21,4,0,1.4,1.3,3,5,40,0,34.07325399039758,0.9383370724320412,1.4118727187950126,74.97556163981793
ant,MYU113ZS,17925,21,4,0,1.4,1.3,3,5,40,0,34.114872041019204,0.938487076163292,1.4079223699781989,74.50234396506032
ant,GSQJ6G5W,18937,21,4,0,1.4,1.3,3,5,40,0,34.15215305823649,0.938593237400055,1.3991062217692314,73.99627633029854
ant,VZIG8RIU,20000,21,4,0,1.4,1.3,3,5,40,0,34.193095034418235,0.938760786652565,1.395895761493667,73.60860002724328
misato,VPSZEOIT,576,21,4,0,1.4,1.3,3,5,40,0,29.66493368768322,0.6894779059290886,1.3454203637845552,70.73020524429985
misato,LB31U053,1588,21,4,0,1.4,1.3,3,5,40,0,30.77122262181797,0.8447144070267677,1.2247775519320592,62.78459193390312
misato,KEQKNC0D,2605,21,4,0,1.4,1.3,3,5,40,0,31.33529148874466,0.8923248180747032,1.2169372961606555,59.60872075732526
misato,97VUN2C4,3622,21,4,0,1.4,1.3,3,5,40,0,31.56586424604105,0.9086048007011414,1.2257704000258862,58.43756943164892
misato,47G5YPGX,4634,21,4,0,1.4,1.3,3,5,40,0,31.71875940016636,0.917301698923111,1.2396676460354212,57.73358663473746
misato,9B1M89OW,5651,21,4,0,1.4,1.3,3,5,40,0,31.838233563742477,0.9230547326803208,1.244334928028948,57.19681184090304
misato,MLLO0XW1,6663,21,4,0,1.4,1.3,3,5,40,0,31.93659499792745,0.9271325582265854,1.2443873265631842,56.79794746218732
misato,EMCMUX9M,7680,21,4,0,1.4,1.3,3,5,40,0,32.01308534709637,0.930057375729084,1.244413753395654,56.49817656490048
misato,Z6AD7FRT,8692,21,4,0,1.4,1.3,3,5,40,0,32.08261667856224,0.9323090130090712,1.2438720359941686,56.25638771170036
misato,50HUQZMC,9709,21,4,0,1.4,1.3,3,5,40,0,32.140240797622184,0.9339618262648582,1.2430025429405764,56.08924923903703
misato,JX15J8RG,10721,21,4,0,1.4,1.3,3,5,40,0,32.19786105802276,0.935470224916935,1.2408392474103518,55.931528976957935
misato,Y55JOUOB,11738,21,4,0,1.4,1.3,3,5,40,0,32.24855773147169,0.936722792685032,1.2391449338377103,55.79943383280401
misato,1JQTE4MW,12750,21,4,0,1.4,1.3,3,5,40,0,32.29774976408638,0.9379257336258888,1.2377889945927616,55.69600418193834
misato,2RO6FBFF,13767,21,4,0,1.4,1.3,3,5,40,0,32.34508799935932,0.93902486205101,1.2350214889011184,55.58742295951149
misato,ZDI1G4WT,14779,21,4,0,1.4,1.3,3,5,40,0,32.38721410811354,0.9399240550398826,1.232907715973233,55.501616108047735
misato,JRXXSZ74,15796,21,4,0,1.4,1.3,3,5,40,0,32.434925095925536,0.940844415128231,1.2304354617390054,55.416782682375896
misato,L6KURUGR,16808,21,4,0,1.4,1.3,3,5,40,0,32.47943564804951,0.941691841483116,1.2283623216914976,55.350020843321744
misato,FSFPZMKF,17925,21,4,0,1.4,1.3,3,5,40,0,32.52580245470955,0.9425342065095902,1.226070923744894,55.27750062182313
misato,ZK3XHIFR,18937,21,4,0,1.4,1.3,3,5,40,0,32.5675997040121,0.943241206407547,1.2239209484847031,55.21530250628697
misato,VCI6GSNH,20000,21,4,0,1.4,1.3,3,5,40,0,32.60886401334172,0.9439007595181466,1.2215925728329056,55.16398274002295
duck,U7GYE5SK,576,21,4,0,1.4,1.3,3,5,40,0,29.9276648678624,0.6912974220514297,1.6043174174634955,73.86960455841391
duck,A9AODNYL,1588,21,4,0,1.4,1.3,3,5,40,0,31.04543731383127,0.800348878800869,1.40765855976089,68.74662896011262
duck,TSUCB9AA,2605,21,4,0,1.4,1.3,3,5,40,0,31.71888053570374,0.8490242427587509,1.3424006372708877,67.24695907155407
duck,G6DSHXII,3622,21,4,0,1.4,1.3,3,5,40,0,32.171801208787066,0.8758130434155464,1.3128321765706217,66.61858111813123
duck,RUK8ZD3Y,4634,21,4,0,1.4,1.3,3,5,40,0,32.53473972170303,0.8944176977872849,1.2940952538374282,66.23134728134504
duck,FQ4SP5HB,5651,21,4,0,1.4,1.3,3,5,40,0,32.82128278931667,0.9073906019330024,1.2788979581385935,66.0138814310497
duck,M85FUCIK,6663,21,4,0,1.4,1.3,3,5,40,0,33.03977778280014,0.9163919496536256,1.267937918163429,65.82200277299933
duck,D3NDOE80,7680,21,4,0,1.4,1.3,3,5,40,0,33.21822926077481,0.92330313205719,1.259677634991759,65.69169013581502
duck,UCLBXC0E,8692,21,4,0,1.4,1.3,3,5,40,0,33.36258879165801,0.92871237128973,1.252141810179341,65.53457668461921
duck,G63KLM0M,9709,21,4,0,1.4,1.3,3,5,40,0,33.49305950829768,0.9333772119879724,1.2460481536026145,65.3903832484799
duck,SOW4DHBP,10721,21,4,0,1.4,1.3,3,5,40,0,33.60088653078893,0.9369592192769052,1.2399644680242692,65.27120811938246
duck,D8WN6J11,11738,21,4,0,1.4,1.3,3,5,40,0,33.70709938410376,0.940178542137146,1.2349415040324911,65.15270933158202
duck,Y47YWTTF,12750,21,4,0,1.4,1.3,3,5,40,0,33.80256134027996,0.942922007739544,1.2304344273477732,65.06252206405458
duck,LUXW96RR,13767,21,4,0,1.4,1.3,3,5,40,0,33.89094244145269,0.9453300121426582,1.2261943915759983,64.974344857578
duck,8RJTY7CX,14779,21,4,0,1.4,1.3,3,5,40,0,33.96539139235846,0.9474070093035698,1.22278287166674,64.89935946686607
duck,S51I6USE,15796,21,4,0,1.4,1.3,3,5,40,0,34.044000309324055,0.949437471330166,1.2192412490509277,64.80084751253365
duck,UQM0W46I,16808,21,4,0,1.4,1.3,3,5,40,0,34.11255056761025,0.9511059299111366,1.2160912243514403,64.6944975842922
duck,TH3LP5RC,17925,21,4,0,1.4,1.3,3,5,40,0,34.18465226003528,0.952778289616108,1.2130747362169247,64.56195997386921
duck,SQWMHNCK,18937,21,4,0,1.4,1.3,3,5,40,0,34.24153182727784,0.9540402579307556,1.2106651949782314,64.44575568972117
duck,O49AOLDD,20000,21,4,0,1.4,1.3,3,5,40,0,34.30215609282452,0.9552714356780052,1.208741679586845,64.30672014608973
