Sequence,Video ID,PSNR(dB),SSIM,VIF,Compression Ratio (%)
referee,WLF9HMYL,33.766122005823945,0.8915024408698082,1.445544880835135,83.4199734962705
referee,7GS3DQAB,36.52572705672295,0.9654013559222221,1.239530613726903,76.26406766194187
referee,MZGJ2VJR,37.42452563407205,0.9750472828745842,1.1913315119440033,74.01850709984535
referee,CIYYCFTE,36.80659009139522,0.969724950492382,1.215245009143697,75.22758410572669
referee,QH8EN4DH,36.40300253624775,0.9630854916572571,1.25311330427628,76.71495343200543
referee,QUWIOPS5,37.16997023066836,0.9732773303985596,1.1983287058314245,74.43209296342732
referee,8ISANYZX,37.10435633227593,0.9727541270852089,1.2012305739270825,74.54746920355755
referee,S28BQIID,36.257205299043534,0.9600407668948173,1.271033255161173,77.18171109923476
referee,8312RHDG,36.887723886119865,0.9706856390833855,1.2102570048237826,74.98778635073732
referee,SRPDL3IZ,36.96382294161321,0.9714980733394623,1.2066115783653066,74.79854984840789
referee,VKGC7A0K,36.07556537551816,0.9556303897500038,1.2977983205570343,77.79811085865953
referee,VII6CVCU,36.632317673910066,0.9671741864085197,1.2296853799327974,75.8877817048415
referee,WP3B499U,37.30112108578119,0.9742330572009087,1.1942930166873176,74.21974075901296
referee,GATVX35D,37.030982174103194,0.9721368607878685,1.2036504635282146,74.68287652378272
referee,0MT88201,35.20503704663566,0.9326454257965088,1.3940885505059541,79.76271166085087
referee,5C330J9H,35.77030727069376,0.9479775333404541,1.3359834287941115,78.52083526253894
referee,RWHQIC2G,36.719923038599816,0.9685865426063538,1.2221353053651585,75.53216524345284
referee,WPWBG3A5,37.23614365800416,0.9737809723615647,1.196385091581624,74.32760771446262
referee,BZ5UKN27,37.4840958295444,0.9754176026582718,1.1899624572332328,73.92711885244478
referee,JUC05NZI,37.36665462082221,0.974673630297184,1.1928905743178597,74.09745572413871
ant,7LAZ4X4R,33.66271225791108,0.9370237609744072,1.4552440334811552,81.36544458536645
ant,VZIG8RIU,34.193095034418235,0.938760786652565,1.3958957614936667,73.60860002724328
ant,JGEM2ZVT,33.705440841093946,0.9370856755971908,1.4482139220518389,80.35159633928693
ant,QEGYP1XI,33.84559817998904,0.9374429091811181,1.4381951859638389,77.98444604645327
ant,LO88JOGJ,33.749735646400296,0.9371838474273682,1.4390525912795358,79.51103052606395
ant,URGNSP4S,34.07325399039758,0.9383370724320411,1.4118727187950126,74.97556163981793
ant,K0RIY0A4,33.99948183793626,0.9380343118309975,1.4231164402758636,75.85753597487803
ant,GRBBUVIG,33.194403385035514,0.9351754209399223,1.4463074241159941,89.94886038071694
ant,ALAK13GR,33.39170831141642,0.9362063497304917,1.47388182007961,87.74663622920133
ant,L70JH35T,33.6009766839171,0.9368972253799438,1.4622475734069094,82.50600252901077
ant,7806DLHF,33.7983567760951,0.9372904777526856,1.4365903098996595,78.63394860375028
ant,IS7RFB4E,33.95992989616974,0.9378845971822739,1.4281631512889428,76.31648095198514
ant,GSQJ6G5W,34.15215305823649,0.938593237400055,1.3991062217692314,73.99627633029854
ant,HPOX3FA7,34.04106603013454,0.9381850469112396,1.415970009381207,75.3801401543512
ant,WDSSP4UE,33.47804479751338,0.9365877231955528,1.472560775718095,85.46584903114109
ant,MYU113ZS,34.114872041019204,0.938487076163292,1.4079223699781989,74.50234396506032
ant,UH5JF5CG,31.40529798984015,0.9293556335568428,0.9898559712801596,90.45806320504235
ant,60XBTX1A,33.53322144260642,0.9367331948876381,1.4656447206087002,83.83871093141362
ant,MVFKSLQX,33.922261829076014,0.9377480664849281,1.4331442846604645,76.89485389605771
ant,EL3UJ48K,33.88559053016031,0.9376182124018669,1.4346891153842298,77.41238140718811
misato,9B1M89OW,31.838233563742474,0.9230547326803208,1.244334928028948,57.19681184090304
misato,50HUQZMC,32.140240797622184,0.9339618262648582,1.2430025429405764,56.08924923903703
misato,LB31U053,30.771222621817966,0.8447144070267677,1.2247775519320592,62.78459193390312
misato,JRXXSZ74,32.434925095925536,0.940844415128231,1.2304354617390054,55.416782682375896
misato,Y55JOUOB,32.24855773147169,0.9367227926850319,1.2391449338377103,55.79943383280401
misato,FSFPZMKF,32.52580245470955,0.9425342065095902,1.226070923744894,55.27750062182313
