Sequence,Video ID,PSNR(dB),SSIM,VIF,Compression Ratio (%)
referee,DA3QD0FQ,35.80153947920902,0.9486644023656845,1.332942188565738,78.47388327044517
referee,W3Y3OLLC,31.576144513471462,0.8424268713593484,1.581548607363086,86.8828725415863
referee,L0HEMAXT,43.338027474013316,0.9961791121959687,1.180039218235255,72.22868679487866
referee,JPSJZNE0,31.576144513471462,0.8424268713593484,1.581548607363086,86.8828725415863
referee,5B7PUOBP,36.112956138874395,0.9564626121520996,1.2803926420934866,77.78053862683122
referee,UGWJTTAN,35.98564463179108,0.9537591338157654,1.3000222066275249,77.90570601340104
referee,4WI7LIVL,36.293022343425214,0.9607112467288971,1.2684250922740208,77.07950139108235
referee,RKS611DO,37.536727162676904,0.9757532984018326,1.1891815775972856,73.83199492554398
referee,TSKX9NH5,31.576144513471462,0.8424268713593484,1.581548607363086,86.8828725415863
referee,JW27MC69,33.95836677145571,0.9023300412297249,1.4483575208473254,82.09646839226406
referee,99TMPS03,33.95836677145571,0.9023300412297249,1.4483575208473254,82.09646839226406
referee,PUERMRY3,31.576144513471462,0.8424268713593484,1.581548607363086,86.8828725415863
referee,XAU6U9UR,43.338027474013316,0.9961791121959687,1.180039218235255,72.22868679487866
referee,LSE7919A,33.95836677145571,0.9023300412297249,1.4483575208473254,82.09646839226406
referee,0M64J3NV,43.338027474013316,0.9961791121959687,1.180039218235255,72.22868679487866
referee,6MML435L,33.95836677145571,0.9023300412297249,1.4483575208473254,82.09646839226406
referee,64PJNMZG,31.576144513471462,0.8424268713593484,1.581548607363086,86.8828725415863
referee,EYOERMVN,43.338027474013316,0.9961791121959687,1.180039218235255,72.22868679487866
referee,1CS45ZNS,33.74937296298836,0.891742298901081,1.4411174960686426,83.24119816073092
referee,13O34REH,36.12744343838409,0.9567693310976029,1.2780478327375477,77.77404701456946
referee,Y9TXY9UO,36.07431518377759,0.9555670699477196,1.2855815051984592,77.79853436208847
referee,T421G7NP,31.576144513471462,0.8424268713593484,1.581548607363086,86.8828725415863
referee,KR9WRIZB,43.338027474013316,0.9961791121959687,1.180039218235255,72.22868679487866
referee,ZFK8RX75,36.132689732875235,0.9569173148274421,1.278455718676521,77.78002030920176
referee,C30VVZAO,33.95836677145571,0.9023300412297249,1.4483575208473254,82.09646839226406
referee,YY4QRKET,33.948519653157845,0.9020524847507477,1.4442750047098767,82.06274614161512
referee,6OS7DW3H,33.95836677145571,0.9023300412297249,1.4483575208473254,82.09646839226406
referee,1COYGT8S,36.09661915900281,0.9560178712010383,1.2821619590504119,77.78151205262314
referee,5BPIL7L7,36.752176062869395,0.9690065878629684,1.2198610980268334,75.43034743399588
referee,AE0AZJ06,37.352117340806345,0.974564967751503,1.1933498327606562,74.12822609267835
referee,308DXD0T,43.338027474013316,0.9961791121959687,1.180039218235255,72.22868679487866
referee,EVG2GI7V,43.338027474013316,0.9961791121959687,1.180039218235255,72.22868679487866
referee,K9U3KPQX,33.76514236903411,0.8920325067639351,1.4458346983604375,83.33190374588783
referee,RDUM30H6,33.95836677145571,0.9023300412297249,1.4483575208473254,82.09646839226406
referee,1B58G7M5,37.079638645529094,0.97252565741539,1.202043423614725,74.58146325491462
referee,QRBINP0E,36.9307845180728,0.9710961529612541,1.2090729843997992,74.90615132409613
