Sequence,Video ID,PSNR(dB),SSIM,VIF,Compression Ratio (%)
misato,RCBVFYF2,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,XOMJAORL,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,4M22NRLZ,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,CEKQ1ECR,30.911620309870294,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,YJY2B5DW,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,6B9R4TXM,32.462568903764726,0.9428440639376641,1.2300032250960213,55.338643139260256
misato,DRGDHQC2,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,13MHZOME,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,7KM2LGCZ,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,3DASKY50,30.911620309870294,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,I8SRHXTC,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,SO2KWSB4,32.462568903764726,0.9428440639376641,1.2300032250960213,55.338643139260256
misato,LQSIUS8V,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,K39U13C2,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,U7F6W5BY,30.911620309870294,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,F2A9W50X,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
misato,KDJ32568,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,UTHTG9YF,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,EWO9ZZQB,30.911620309870294,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,940E64H6,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,098J2U68,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,KE6AIEKS,30.911620309870294,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,9JT6M99S,32.462568903764726,0.9428440639376641,1.2300032250960213,55.338643139260256
misato,F7GEKS96,37.42475297963138,0.9869163742661476,1.196236830699294,51.77259888568031
misato,BWSAF8YM,39.543015139456976,0.9931729066371918,1.202226557631521,52.31618766005822
misato,CCNI6A59,30.911620309870294,0.8716140049695968,1.2481934865389988,61.29006729595905
misato,3U8Q4SO2,29.523855367514567,0.6721398296952248,1.271169905919222,71.9645786788779
duck,XERD0UU0,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,ZCVUV16O,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,S50AKVAR,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,XGPA8KAV,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,QVVL7K7R,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,53BDWK7A,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,FDU3K6PT,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,2E5T7PNQ,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,X5S00M96,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,75CS09IN,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,DW5GT4ZX,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,SF81TWH9,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,NISQPJ6R,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,3FPEJVS5,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,DB8IVBLC,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,ZDJ9AZZ3,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,37W1X9DM,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,8NPA1KTU,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,7GP8X228,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,G5KQNVG7,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,6FIQ7MBW,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,QSJ0NNR6,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,KOCH9AX5,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,8MUH62GQ,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,P17WKLSJ,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,VRWTQ5J0,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,RP6X0Q7T,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,25S8AR4H,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,VY4RRHDZ,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,MBJRR4HC,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,OMPU40PK,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,C7U72CFC,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,2S778D10,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,3A35UGFX,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,5VLCVLYE,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,K177BAJX,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,18IYHP1Y,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,FYQRPD79,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,N8K7XGL3,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,LVB3XFLB,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,7HJOMXZE,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
duck,X8D8CCAG,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,W3F5H1EL,41.328311133640845,0.9957070186734199,1.1973575694271632,58.93213926436191
duck,I4SZ0FOU,32.02933947085002,0.8731835436820984,1.3093403139391748,66.81826614535713
duck,L6806ZA6,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,3SU5JHJU,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,XCFYEXI5,39.002619671855236,0.98792301684618,1.1943815412416674,58.640990138375
duck,RTLLM27D,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,6GSIBRCL,34.38142858684622,0.9569537189602851,1.2030173356998453,64.39106053791889
duck,6YEEBYZR,29.666048007138635,0.6857775887846946,1.472259524046986,74.15040629465157
