Sequence,Video ID,PSNR(dB),SSIM,VIF,Compression Ratio (%)
misato,L5HLGXJM,32.41863586897063,0.9473598366975784,1.1969147330251482,54.711478807603974
misato,ONDZDU4Z,31.642553780439258,0.9229298624396324,1.2396357206962787,57.923170789135426
misato,PWBMTX8K,32.3220723265591,0.9454589781165122,1.2013545529479064,54.82177300658675
misato,3PTEQIXP,31.845628880524906,0.9319175764918327,1.23511260492614,56.66133284114229
misato,HG5NIGZB,31.849126166940863,0.9321250632405281,1.2344519286464846,56.60948843630208
misato,I8NDHTZ2,32.18813067398918,0.9426021134853363,1.2116508682421028,55.08954095072727
misato,F3BRDA60,32.317078863435654,0.9453715077042579,1.2015273107166076,54.828005460033765
misato,EBUZONJZ,31.071277355808007,0.8847789573669433,1.2844855712989582,61.91659321199855
duck,1SQXC6X5,29.282264668505313,0.6569830545783043,1.924148347012056,82.43939239267743
duck,059VZ17I,33.77909020369622,0.9526674982905388,1.2299280212034145,66.76423469295844
duck,YUOA82A0,32.51815587699669,0.911881904900074,1.2904125270792923,69.01882156694373
duck,P1NPUH0B,33.31400628846469,0.9400442722439766,1.2469447391429789,67.81473178800934
duck,VUE6N8OM,33.451890314975415,0.9438475483655929,1.2408267521818837,67.54934051982835
duck,9KWXFRQV,32.850195522989345,0.924416783452034,1.2706293052622395,68.5407367632265
duck,LBGOW5S2,29.28489602559084,0.6570749598741531,1.9212044255362144,82.42728777974534
duck,UCYTGIQS,33.31392615045131,0.9400090447068215,1.2469489581800601,67.80944747656746
duck,00INCKWS,33.4510167702477,0.9438158288598061,1.241168899875607,67.5497513813639
duck,XDXNFTYH,29.280374182120404,0.6569548669457436,1.9213893656807641,82.42735731015905
duck,WFOVZW4Q,33.30588420675903,0.9396453621983528,1.2472177854199078,67.82513606627892
duck,VI5VSARQ,33.46895391943903,0.9444684183597565,1.240494925174802,67.52366483432957
duck,4CV02G0L,33.588884755142736,0.9476214796304703,1.2359669712839152,67.2557515084149
duck,X4761A4G,31.422893128763786,0.8406755721569061,1.430555032141285,72.17773996446996
duck,XDYGFVDZ,33.096352477523666,0.9329853245615959,1.257269633805151,68.15055104433101
duck,JNTE4974,31.42777445181576,0.8413559478521347,1.428877124731968,72.1087721150172
duck,569VYFZM,32.52163925275907,0.9122590583562851,1.289856120302283,68.99185640831799
duck,1BEZH9Y3,33.11564327523054,0.9342063385248184,1.2562903692535459,68.09056526014015
duck,SL9KB5UY,33.105346291374175,0.9335717722773552,1.2568748193012755,68.12536207172822
duck,LIDXRCUF,32.08484431113566,0.8894796139001846,1.3296508728379042,69.92228712078665
duck,XJBEJRMW,32.855180790674474,0.9248161369562149,1.2697842928626633,68.51142021242806
duck,5UCDYZXL,33.77025742933202,0.9523467364907264,1.2302256106160394,66.79093437182273
duck,7UXPP8IR,32.51947718014269,0.9113951301574708,1.2908907119520856,69.06148795717432
duck,49JSAKS8,33.75640757468315,0.9518507000803947,1.2305637039883113,66.83397369790869
duck,CC3BNZ4A,33.29387207956988,0.9390081432461739,1.247733154551418,67.85838424592528
duck,V5VZNVQH,32.0882714904446,0.8898915210366249,1.3297602649847438,69.92033394825611
duck,M8C5P0MP,33.452450718406936,0.9438371270895004,1.2410701551523196,67.55237457424474
duck,TNQNK2OI,31.422772300223706,0.8405244636535645,1.4323547673122616,72.1605153847102
duck,KT6XJJD4,33.75486696820538,0.9518308702111244,1.230576412218228,66.83679284013725
duck,EKAWHP9V,33.11165942760856,0.9338534200191497,1.2566314561231302,68.1031565859682
duck,1AG0ALKQ,33.10826314923243,0.9339081108570099,1.256307007218537,68.104787390217
duck,NIE90DO3,32.51637438744247,0.9121652844548226,1.2895446948193834,68.99801933135129
duck,7Q2HUGHD,32.521581748501696,0.9113846909999848,1.2901269184020299,69.04997119228541
duck,MIDRNUGW,31.422331719362738,0.8408075287938118,1.4309641397020052,72.17064786227164
duck,AJ4WDCLF,32.08421164701061,0.889250992834568,1.3305263083406347,69.92499248597461
duck,C75BYLSW,32.07892682243595,0.8892630809545516,1.330379395189349,69.93193288545211
duck,KSMSQB3J,32.852194906792114,0.924938642680645,1.270220608562597,68.49937248801628
duck,O7D5WAPX,32.08353047598271,0.8895010420680046,1.3311287937244607,69.92952460475911
duck,UDL6K2BD,31.437823761238988,0.8418040961027146,1.4282704558763073,72.11974527848986
duck,MTUH03FM,29.284001910854776,0.6567527413368225,1.9274392608012583,82.41149805488668
duck,YB3NXFQN,33.30571003983691,0.9397994863986969,1.2468929943853468,67.82794256661408
duck,2KRSWSHC,29.28284750767204,0.6568338388204574,1.9172980280638274,82.42314123870959
duck,5PRDVDV2,33.60860034201102,0.9482427754998207,1.2354641654706058,67.21645418277586
duck,VBYWY9EJ,33.468218123309114,0.9446082270145416,1.24070603710753,67.50797624461812
duck,T40SGYVR,33.76693443067159,0.9521771144866943,1.2304749693808166,66.80824744483631
duck,OICX1HJV,33.60292453584238,0.9480776679515839,1.2358637495045766,67.22582814673319
duck,7R3VRVM7,32.84185446851776,0.9241049307584762,1.2712127346422226,68.54669741596538
duck,8U6IOXS3,33.58554473881618,0.9476012569665909,1.2363541175192438,67.26864623968461
duck,LGA7VETB,32.84832579593734,0.9243499299883843,1.2708722612592525,68.52824025159896
duck,038F5M4C,33.59722538074158,0.947899372279644,1.2356234219756312,67.23720585079468
