Sequence,Video ID,PSNR(dB),SSIM,VIF,Compression Ratio (%)
ant,WPQZOLXJ,33.80609441655411,0.9380259248614311,1.503188576105505,79.4741794067981
ant,2ALQQDQT,33.665895009040185,0.9375602358579636,1.5223204717240046,82.42650398235445
ant,GKUCXT1Q,33.667481182717616,0.9375575506687164,1.5233323643168126,82.3469043005509
ant,5QURNXFS,33.8024280898341,0.938006786108017,1.5020522910078002,79.50872970146486
ant,R6KQQQ4J,33.491061734192925,0.9370393517613411,1.5513024322605506,86.11207101710038
ant,CGL8F3WA,33.92268708670878,0.9386069479584694,1.4870406333010868,77.52040006535859
ant,LABQKTJZ,33.8065764059157,0.9380202728509903,1.503732673005797,79.46187884451831
ant,DPFHFWAA,31.939675018616555,0.9322453734278678,1.315385391536387,93.86752496694936
ant,ZD4JPSJ9,31.919159911722527,0.9322234022617341,1.29788799654472,93.92370554122633
ant,C9HT2DUE,34.14476787211462,0.9404616624116897,1.4596533576327277,74.69549945434427
ant,N3IPSWE6,33.66674810110222,0.9375618514418602,1.5254994116887062,82.44340619383246
ant,EI6Y8XRG,34.03055455469336,0.939413633942604,1.4734716720355565,75.90154240580921
ant,3TDU909A,34.02796055283109,0.9394133663177491,1.4737009044665017,75.98952998388474
ant,B512VIH7,34.14334341417556,0.940434543788433,1.4593165766487124,74.67031048174147
ant,WRGEHV8S,33.804465657310736,0.9380128118395805,1.501319557695658,79.5145323305362
ant,N78K2HDE,33.664680435514036,0.9375509157776832,1.5226395316022436,82.46095314187396
ant,ICYLMYB2,33.48912093099608,0.9370433950424194,1.5530850825241487,86.09738113696766
ant,6YJHKHQZ,33.922858792035704,0.9385849821567536,1.4869745934416114,77.51460375723393
ant,97KACACS,33.805574480235286,0.938044725060463,1.5011672330856292,79.57147773936398
ant,0Z2SMFVU,34.14430400964834,0.9404482224583626,1.4597012757348833,74.68013323291456
ant,20GOM0T2,33.92254651913506,0.9386023032665253,1.4849056615448581,77.4891113791895
ant,FU3IL7BI,34.03082348194736,0.939422097504139,1.4733857895451237,75.94225562350925
ant,5PPH6NPB,31.89157685672462,0.9321547177433968,1.3021919412233576,93.9395458336586
ant,X4XY8IO6,33.66717540353608,0.9375563415884972,1.525463325505746,82.39568936718791
ant,ZASTVJNL,34.0278023946105,0.939377276301384,1.4713925900916365,75.92660495947798
ant,I3YZCKQW,31.912891129737258,0.9322229900956154,1.313979882477763,93.905330549167
ant,SWGXQLOD,33.80322866993725,0.9380060762166977,1.5015076434215535,79.55300161215746
misato,B0OSJLDU,32.581822017239034,0.9471923691034317,1.2223020409596546,56.14760421897908
misato,K27HNU3S,31.619800565072058,0.9121661189198494,1.2261054077429556,59.59009292739792
misato,31N5P4BR,31.619756888816482,0.9121201452612877,1.2276985495120996,59.60242509441124
misato,XV2O53Y9,31.61819132649828,0.9121478688716889,1.2282305936933786,59.60757034502572
misato,A8EA825Q,32.18983341881482,0.9374380433559417,1.2366631141209399,57.32801573157216
misato,D3LPCQIU,29.66423647472566,0.6933792501688003,1.4255925109112848,71.78718763066583
misato,AIK8LCC6,32.58205415287185,0.9472072497010231,1.222674836979102,56.14279397853975
misato,SF7JBMGR,32.45685948138028,0.9444577896595001,1.2284379750156458,56.47047817645745
misato,9F7SD4GA,29.658937228183476,0.6922729220986367,1.416765690714274,71.83015110539137
misato,GA9DR2OX,29.657796566366198,0.6926786226034164,1.4204174092663118,71.9219628562209
misato,CN7N4S7N,31.97805575912972,0.9297744113206864,1.2371516927788757,58.12704028307728
misato,KUDUYIRF,31.617851930734705,0.9120798221230507,1.227257203200419,59.60837942620342
misato,OBMTMV9W,31.61884718473388,0.9121820282936096,1.2276017902427165,59.60255151334526
misato,8DJX4IPB,32.455924338872784,0.9444257861375809,1.2287507322583122,56.470035710188384
misato,KLKQ2TUW,29.6617831433932,0.6932210275530815,1.419361178259503,71.83576410606169
misato,3OW5ST45,32.19053043408504,0.937467440366745,1.2365452080551105,57.3184521392138
misato,5LC9M9GO,32.579779012541934,0.947146615087986,1.2223824707556126,56.15204784450977
misato,H0NPNX9R,29.65788214265769,0.6922258228063584,1.4189399563876535,71.81493026573577
misato,XXSV79J5,32.33779792866776,0.941652801334858,1.2329781361784602,56.830177969414834
misato,KDPTJCEV,32.45421185917901,0.9444098263978958,1.2285436714501856,56.475642389912025
misato,QR1FYH9I,31.975723506592008,0.9296825897693634,1.2373844861677006,58.12764077301386
misato,GDIO3Z50,32.58120226849786,0.9471902421116829,1.222345871392716,56.14456384361599
misato,40X3C9FP,32.4568772497498,0.9444566595554352,1.2284514897389562,56.472285967213885
misato,T24GPTJQ,32.579633910600634,0.9471439865231513,1.2227186366441982,56.1545699022434
misato,30JJ3OKV,32.58138383829796,0.9471926286816597,1.2220356179312661,56.143969674626106
misato,T615QMTD,31.97553029231507,0.9297007468342781,1.2374299472672818,58.131319563993735
misato,HW6L7TT7,31.97517038209206,0.9296905815601348,1.2378323165207668,58.12765341490726
misato,1ZTLWMSN,32.19115139683878,0.9374632307887077,1.2371852617945762,57.32270613634345
misato,P31OU7PJ,31.616332037381493,0.9120155915617942,1.2268176590118873,59.60875868300547
misato,W2EXHB16,31.617100039487482,0.9120666664838791,1.227668565908954,59.61947900861008
misato,8PM0CV3V,31.97613510016746,0.9296926656365394,1.2376534235701788,58.13242572966638
misato,Z5XWZ66E,32.582784120938015,0.9472003343701363,1.2226943741716767,56.14393174894591
misato,FR0AOVKD,29.665433113913377,0.6931187838315964,1.4240103177249028,71.79161229335641
misato,8N4IEX37,32.338335761199595,0.9416613134741784,1.232885589867511,56.820829289244315
misato,U133L1R5,31.975239533429516,0.9296999275684357,1.237594542837342,58.123759711739545
misato,G2QK3YK3,32.33883429578706,0.9416862478852273,1.2336070091721403,56.825759627670955
misato,A3UB1ULO,32.33766734064482,0.9416445583105088,1.232868827427902,56.83416016583636
misato,B989P0ZB,32.33760679898948,0.9416519209742547,1.2332439183164905,56.83003258764071
misato,A5U509GT,31.973704329306692,0.929597008228302,1.2376554109111488,58.14270990994863
misato,H22XIO51,29.655105034497574,0.6919235879182816,1.4202489697025769,71.78554418452362
misato,V2WNC7D8,32.19104759887943,0.9374761697649956,1.2366009091364214,57.31965311908696
misato,A362QYTA,32.19077318459951,0.9375049841403961,1.2375648790010196,57.32503856567607
misato,ZUX57F8Y,32.338607654084406,0.9416748458147048,1.2329332512676614,56.82477988093233
misato,QHZ7CIB0,32.45599207619994,0.944428867995739,1.2281468118636305,56.47232389289408
misato,3GV7MH42,32.337180976704005,0.9416418051719666,1.2335075798849806,56.83137262834129
misato,VQQTKYJI,32.45443536871316,0.9443916174769401,1.2283756365470286,56.47399894376981
misato,PN9Y0P4C,32.1911032089769,0.9374715065956116,1.2361310408385286,57.32875528233614
misato,4K86NO8S,32.45585668816465,0.9444444984197616,1.2284082033501726,56.47142631846257
misato,S29SXML8,32.19120558148985,0.9374880343675613,1.2361899777674898,57.32392607905672
duck,K9HTASKE,34.107090728731556,0.9525657778978348,1.2211090964542544,67.80258292845036
duck,GT9YSZ4D,33.62287765772759,0.9381587690114975,1.2516789460955424,68.86493811951203
duck,EV518G3G,32.46364122752348,0.8873732784390449,1.3542471407574117,71.0163797852332
duck,FVYWPAFQ,33.62202654056135,0.9381341144442559,1.2512592737182886,68.86886342741325
duck,ECOQC3UX,33.89123586361827,0.9467600801587105,1.233537232494137,68.3097883336183
duck,J7M90N69,32.471790368876796,0.8877357497811318,1.3549885396238535,71.01899665716735
duck,PEZOE01H,34.10263585645168,0.9524444249272347,1.2217647908814144,67.80741213172979
duck,S2PPSZBB,29.926698680340355,0.6947673028707504,1.9701314638895957,79.98047459564114
duck,TH1WPJA6,33.89007257078306,0.9467666876316071,1.2339348651438744,68.31229142851184
duck,X3VZA0NO,33.22636413052921,0.9230966395139695,1.2822794055627569,69.62886245398747
duck,1T5R6QS6,34.317837283004685,0.957524756193161,1.210996443044122,67.16241640943046
duck,DDKEFHTP,33.891986791906206,0.9467935863137246,1.2338561325878725,68.30390353223983
duck,Q05Y0QP2,34.10496942883466,0.9524873507022857,1.221151879301279,67.80195715472698
duck,GRQMKBDG,34.105652763478105,0.952527925670147,1.221366506160387,67.80013672207713
duck,KJST0ZKH,29.93388252385343,0.6951377364993095,1.9586589522621634,79.92700570749882
duck,BDH815W9,33.891134463411554,0.9467883226275444,1.2340570909511634,68.31405497264136
duck,7NITYQ9R,34.316060452427294,0.9575128769874572,1.2111697388295168,67.16954643730901
duck,AA680Z1E,34.10715179150528,0.9525516065955162,1.2214587119742675,67.80391664820425
duck,IFO2W3ZP,33.61825225781942,0.9379651600122452,1.2516900689547423,68.87565212416995
duck,G0NUTF02,34.3188045043613,0.9575378796458245,1.2109765673206667,67.16675257886723
duck,DT6E6NWN,29.91880106062498,0.6945738664269447,1.962402219677833,80.03788775452477
duck,Z9ZTX8I7,32.47674757459254,0.8879970034956932,1.3538278050129469,71.0050020811717
duck,LV8CUHLD,29.922853418891027,0.6954845035076141,1.9665576869554318,79.96201111032802
duck,1ATPQKS5,32.47080137812844,0.8877089351415635,1.3534159632620573,71.01715094073069
duck,IDQYLUCO,34.31608415975488,0.9575040170550346,1.2112740602030987,67.17194839705533
duck,L9AOK5FB,33.622153378874074,0.9381719979643822,1.2517519026467812,68.8691541909615
duck,2ED6MVNM,34.31631553983657,0.9574988344311715,1.2109512906949094,67.16981191707046
duck,EZ0BSDE5,33.22667257807446,0.9230856356024743,1.2823626093503129,69.63414044448265
duck,LMSINNNY,33.22958124844731,0.9232864046096801,1.2820348060530806,69.62790799103563
duck,DG4Q26FS,29.914353487358202,0.6947075673937797,1.9672107569068038,80.02715478702676
duck,WNOKIPPN,33.2220111264302,0.9229647839069366,1.2830573937449483,69.6451515336355
duck,CS8HQSQ4,33.228760310033984,0.9232631620764732,1.2822607587723363,69.63226312331251
duck,NOJNZ2E4,33.890364956029885,0.9466977795958519,1.2338534193423742,68.31586276339779
duck,YLY8L9N2,33.89304540897007,0.9468263867497444,1.233607447845471,68.3067416373085
duck,4THM5CCX,32.46853935633996,0.8875285372138023,1.355281579327417,71.01742274143884
duck,7OYK36CK,34.10369919779649,0.9524503183364869,1.2214937021757974,67.8135244871895
duck,5Q0JN1T4,33.62101188645858,0.9380798724293709,1.2520022791427565,68.8769289554035
duck,G7966EB4,33.62117965222516,0.9381255063414574,1.2515514386117343,68.87108207970525
duck,1SHFCD7W,33.227799042276786,0.9231004083156585,1.2825063022031318,69.63450073844459
duck,7GT3MSTR,33.23309016094325,0.9233826649188995,1.2821132279321426,69.63616314742691
duck,L7FIFOOH,32.47278622161057,0.8877797228097916,1.3530038338691475,71.01488172086509
duck,KQIVY5E5,34.31439581913962,0.9574780932068825,1.211133823107762,67.17376882970515
duck,BQAY3I4C,34.316821032865136,0.957499876320362,1.2111585321798404,67.1665376666794
duck,NTW0LZ23,34.10557079389094,0.952470534145832,1.2216100183552987,67.8111351693366
duck,AN4D9419,33.88878765811298,0.9467083096504212,1.2338923681612863,68.31887153402741
duck,EBY27YLX,29.933203370198243,0.6953785282373428,1.971566896872949,79.94568410499978
duck,H26D267Q,32.473089182697684,0.8878564041852951,1.3546780081590988,71.00576059477581
duck,A4UING54,29.94246266036765,0.6960590279102326,1.9596865532645276,79.95139824081731
duck,P3ERFV5I,33.62617908022811,0.9382260045409203,1.2512251641486407,68.86751074481927
