Sequence,Video ID,PSNR(dB),SSIM,Cbleed,Ringing,VIF
ant,751TUNID,32.27194117272294,0.9318429264263134,98.65407978193524,18.029957511524362,32.42714308110523
ant,06AB9XA1,33.22002411014015,0.9360554793580848,95.4708277286408,18.636140204244537,33.78011519148286
ant,ZUICV2Z4,32.25636208051312,0.9314202707798327,99.4799428566081,17.992521867363653,31.52514118689569
ant,AVCWDEH3,32.28583416238575,0.9317079841794066,100.16218625957787,17.97121585388953,31.67950081048386
ant,QG08JADS,32.352792469577885,0.9320739602568138,99.02677742172627,17.71652241307065,32.50494868167704
ant,SDWWUKHE,33.228846904117354,0.9360866223401691,95.470950981493,18.651048943596223,33.66010394021845
ant,JVHNK53Y,32.26592026799708,0.9317530153402641,99.19290921573649,17.91341153206757,31.947898053538932
ant,LFBH3F6D,32.25490122798647,0.9314105581881394,99.48236640989683,17.999942448379166,31.537346781065644
ant,6WER0M1W,32.25165674226915,0.931581075215221,100.22922167111012,17.907951998520364,31.761533483898855
ant,3OA3U7ED,32.28805225878258,0.931977781490307,100.21009501945322,18.04357441033154,32.44834233085859
ant,ETDKTBOH,32.308906550674465,0.931827236467333,100.1163493825241,18.161869224146642,31.868641851912347
ant,189B1JXC,32.28879045022609,0.9314916018229812,99.33901520200882,18.133375373962284,31.816366452911083
ant,3T05KKGZ,32.286819086773065,0.9314746723246219,99.36361306771501,18.120107350806364,31.82250868059719
ant,T0P6P87B,32.26592026799708,0.9317530153402641,99.19290921573649,17.91341153206757,31.947898053538932
ant,5PX2IG6W,32.8676734982164,0.933568752820219,97.02548896384214,18.005002723345743,34.85898125962709
ant,OLO0JDWN,32.34108536316596,0.9315864452675208,99.54219082178805,18.155041847855113,31.24872979222558
ant,0XKIGIUF,33.18422496949544,0.9359088975991776,95.61270475962206,18.694147578613787,34.04557756933313
ant,ZF8NUK8O,33.23162146111599,0.9360965834328191,95.44844553395257,18.597330546177446,33.64160729455126
ant,WXMZJG9Q,33.25298619741826,0.9351808431729749,97.0905153582013,18.514985262885006,25.075628263753014
ant,WDXZN1U0,33.20952114952897,0.9358506938118246,95.77970767425414,18.338062909568425,36.60214934534389
ant,6R1EZ4C2,33.22981359326278,0.9360935130522618,95.44261322990565,18.655863594856747,33.60992627861559
ant,E7VMBBGW,33.23876492602181,0.9361275019337288,95.45708456655761,18.651477751180707,33.42646691778251
ant,CF5YW91S,33.192127213744435,0.9359301109219071,95.67741561770619,18.630459402194223,34.05090886694879
ant,5604C6UP,33.18518359933101,0.9359047670862568,95.62991025653953,18.655600884287747,34.206795590565086
ant,OB76KFY7,33.1852683224111,0.935886597158897,95.65392802576626,18.63146864791179,34.31447705501756
ant,XQZ61EZY,33.217831510401155,0.9360529818938146,95.50152540130176,18.60015480986608,33.67129596312375
ant,4JA1E3MC,33.26752578876576,0.9352331214876317,95.91554184013384,18.543641447199466,24.755408772086675
ant,DP7RYQSM,33.26508438230581,0.9353396326155212,95.7257916412344,18.48011000739409,25.02315087677122
ant,S05RBLTX,33.250658025255696,0.9352930143697938,96.84077434250429,18.457316115187535,25.341191701395587
ant,WFQMDA5T,33.25590188640092,0.935258470364471,97.43382300136075,18.54771211753202,25.053868574253023
ant,AKXYV0W5,33.218386115720925,0.936057559886382,95.50764653535946,18.577572986058996,33.70075865790415
ant,U8LVMGG2,33.251587555428166,0.9351741852451912,97.14943369691856,18.495915130761077,24.974263786276435
ant,KNT0XZJ4,33.27828019642759,0.9362410852565101,95.26721265153785,18.686258975331935,25.22086255467502
ant,QU6R46WV,33.2571292653664,0.9352987304848818,96.93143619407789,18.48702800210539,25.43900368841164
ant,ODNNB6BA,33.23426024271158,0.936115305222089,95.45915797051595,18.611870948935252,33.566203658701234
ant,G8B9E4AQ,33.19136576619134,0.9357896055748214,95.82493750383881,18.386422761764827,36.66407616473026
ant,NVJ29OCI,33.25058356363946,0.9352932557537781,96.754137575529,18.459601925003753,25.185279742661027
ant,IFSW7IY1,33.21178031122928,0.9360407347702862,95.50045000930922,18.523895220037133,33.85768441039904
ant,AZFRS5QZ,33.22997629534149,0.9360916122275206,95.39690680231169,18.644532497695483,33.62943287219405
ant,CXS8W4AI,33.1967005256595,0.9358078570508245,95.83080215963001,18.30280140676426,36.72795828854896
ant,14TM68PK,33.21922849641101,0.9360555078259748,95.53347486141824,18.52092135733885,33.82731935391033
ant,5YWBEQTC,33.29662439601597,0.9363473223809579,94.82035442842688,18.85392692990941,25.454492441804657
ant,ESX04838,33.235488988701476,0.9361228299378163,95.41912286800942,18.64821810943661,33.47834903282524
ant,XBNWQG8Y,33.1865939132069,0.9357772582205967,95.9358171598604,18.3904562773143,36.74657425548364
ant,ITP48IB5,33.303600424572245,0.9362629156800645,94.97404354697382,18.73516112680865,25.514116564165935
ant,2NKBBUTO,33.23673378987417,0.9361318177844754,95.4384956894732,18.66732182598663,33.435452931762065
ant,J4MOL0WA,33.23396032049294,0.936119431286902,95.47556697367718,18.532751211300376,33.67888947595623
ant,Y4XGWQNJ,33.23548959038515,0.9361133993561588,95.36601608206077,18.603789639223624,33.55710608215594
ant,8PVWJYEH,33.25081440703336,0.935481239314103,95.87286776836305,18.4310847453194,24.265349407884045
ant,53MA3Q8D,33.26279019731422,0.9353850033152756,97.151062854612,18.654856344094533,24.035286012883407
ant,PBCEIYCQ,33.24409522333638,0.9354702379573044,96.09453450700782,18.49041515095145,24.464334756092114
ant,I3WAAYB0,33.260076691002794,0.9356330790329929,96.0596500929957,18.739722496686415,24.37790010149918
ant,JLYHV6EG,33.25472898968531,0.9353581367440484,96.38257170455591,18.380217936618585,25.459076438065992
ant,PVB9R1MG,33.25724470391669,0.9355493078184365,95.89565864734966,18.545431943269453,24.282602195454427
ant,LEF5A2ES,33.2439178991868,0.9354674190431091,96.08770401824796,18.471572032508412,24.466518425570214
ant,10SRKDX5,33.25212561030691,0.9353029953306587,97.13326958715307,18.593558287172577,24.348488622389393
ant,B6GJMVX8,33.26266142256624,0.9354013598973479,95.31656008153674,18.523756007896438,25.071231292818794
ant,V46ZBGDD,33.30483259776195,0.9363691409428915,94.97714036755842,18.724364430258536,25.56421200742492
ant,HFBGRZDT,33.249800837783724,0.9353027776699161,96.83112936714961,18.51129320209209,24.534353714479174
ant,6MPCCABF,33.24986979244292,0.9353919061855297,96.46897138295787,18.46359325316832,25.384315123434046
ant,OWC0JGLE,33.24733946662096,0.9353913160698923,96.00043081155759,18.52940196588414,25.421271412350965
ant,L03ZVJ1G,33.25041059665999,0.9353653791531995,96.04479784478458,18.453190966147137,25.412077395217143
ant,BQ1URMS3,33.25445524653729,0.9354074155513327,96.85769244657305,18.508942514186348,24.37797394928113
ant,AACK25GL,33.255583301868555,0.935360807981064,96.73227573911882,18.31492732800529,25.47563501847428
ant,01OXEGUW,33.31178799782526,0.9364190896352133,94.78536077449365,18.856964942497093,25.484372542436905
ant,9E57TLAX,33.24987104097155,0.9353750330298695,96.54621951128807,18.623630897592932,24.384482954622897
ant,3KFWQNPS,33.25959488584438,0.9355162693493402,96.53523407509135,18.586865376424726,24.20106484464471
ant,R84J3YOG,33.311899025691744,0.9363383864288899,95.0046905806615,18.88040782695857,25.04379200256206
ant,YTALQRCK,33.292503215972786,0.9362862706184387,94.97539800995023,18.864143580418737,25.01373729882645
ant,NNB21SV1,33.250880756808506,0.935411525306417,95.9327828126439,18.504617173315975,25.450899916872437
ant,8X3WUEMX,33.244346177222035,0.9353957282963083,96.23728420973836,18.328022931992955,25.520847305939935
ant,VE13Q6M1,33.254620517390755,0.9354993733600597,94.83653736645667,18.42859757027684,25.416444303908296
ant,0HY5ABK6,33.250707861805836,0.9352979553279592,96.82967578436907,18.5314395105108,24.533629165441628
ant,QPQXD2LH,33.319566864198904,0.9364061969429699,94.89282434759072,18.8420234756533,24.96102907424847
ant,H96RH9VZ,33.250255852788364,0.9353756418275596,96.54387726323051,18.635548114523445,24.390238337301916
ant,HJSNTCJZ,33.28407335363129,0.9362248588557267,95.32381207868839,18.91837163575257,24.947916895166024
ant,GQQDBD3P,33.25024552496366,0.9354061620745493,95.8259965688053,18.49019200542803,25.192274362255173
ant,Y8FCB8IS,33.25315520615484,0.935352422111663,96.64693368732146,18.65383287051342,25.266216072994382
ant,OQDE8N2O,33.249831118210125,0.9354376389612606,96.20981724767361,18.67455409009647,24.09574288832638
ant,AEB698DD,33.262838278971095,0.935446050629687,95.13076458827582,18.351874809652823,25.190019998009085
ant,NXBE3PQ3,33.24771830564169,0.9353597650480507,96.83845310844508,18.620090312981187,24.31927709584411
ant,FKVIXTD8,33.24154824391369,0.9356026865949678,95.79594838428424,18.551756560739875,24.34361757566037
ant,TH428J4T,33.248307023906605,0.9355437829719847,95.47726315135351,18.457635043279208,24.591168666527352
ant,FBXAROAI,33.24625659656299,0.9353854365609772,96.89200879164174,18.6363836005112,24.37066924733224
ant,QKWRWFVL,33.24066175746726,0.9355842702424348,95.40495197622998,18.501959864371834,24.254499258657503
ant,B9EI36M3,33.29147120687698,0.9362377672646176,95.2639548399975,18.849724104303156,24.995011379893896
ant,38O1OTIX,33.256703753978556,0.9356415823324403,95.89069580842896,18.537339988614825,24.464005338286018
ant,HAE66RSV,33.25084864537284,0.9354471614704797,96.71453881249606,18.47065314500099,24.556340236797023
ant,JIGNI9LL,33.24544754536235,0.9355101392636844,96.0060003176632,18.46943226758158,24.641759340939114
ant,NZIIMMUL,33.262294068054864,0.9355024902974788,96.68987250883899,18.464869282063,24.173767016760245
ant,CZUQV070,33.259310145204914,0.9356006804983414,95.60366821611463,18.586744541453697,23.910141076672748
ant,EAEXUSL8,33.25546002232476,0.9356199132269295,96.30761934084404,18.443489204585628,24.503606046822433
ant,OLXKSIZ1,33.2954226345894,0.9362873704872321,94.90514271092452,18.914977039945562,25.06794583147465
ant,4V01D2V3,33.25969123388478,0.9355246916932253,96.2995295585153,18.531194456622682,23.83410525771067
ant,0WWFZQSX,33.249112862435055,0.9355223410165132,95.83262353596591,18.546488603659164,24.32296136118975
ant,G916S848,33.254082595676955,0.9355352150267037,96.59903141506973,18.530000391526038,24.340975746367505
ant,E671WOZ9,33.256470006282726,0.9354054580873518,97.11050999223595,18.5601109057699,24.24606984527353
ant,G6MRN726,33.2497353675208,0.9356169496009599,96.23695040902737,18.50513740052641,24.56047247757513
ant,PA37LBP4,33.2879706444675,0.9363020252232528,95.06390245195698,18.825806090404605,25.140902173752625
ant,DCNAAKSR,33.23232383927133,0.9355710480936724,95.4376522708122,18.457100970134256,24.35007234925445
ant,JYCQBPLN,33.24821905420168,0.9354938411000949,96.05039723738558,18.459893873957196,24.247130498685323
ant,32MKLP6P,33.25868225409968,0.935641933139877,95.72222380813915,18.540406921116446,24.13997368762305
ant,E28V0FFA,33.24214616103758,0.9354058213494904,96.57443206061701,18.649692781045754,24.210295445098915
ant,K1TNUA74,33.248266966745746,0.9355431976009957,95.47029755135397,18.453420757700762,24.595441817452414
ant,KUEVEVN6,33.269343170950954,0.9354000278373262,96.85287788128228,18.51219188031331,23.987847017796135
ant,GSIXAH2A,33.243650725891996,0.9355083392627204,96.03115763293867,18.510056793926914,24.294484884405808
ant,BW4A3LPA,33.24570678884344,0.9355106513891647,96.00583652915972,18.466736184757565,24.625787857705575
ant,O8OISSQU,33.29421888599884,0.9364106497954373,94.82922689551859,18.667252849375924,25.297234384909235
ant,K3AUDTMU,33.27720673452186,0.9363437072554631,94.9450831970549,18.608082473198518,25.368848202419926
ant,DNA0QP7E,33.24454103363996,0.935445666609712,96.48226893719102,18.580038053583472,24.343255063936923
ant,CU2N8HC4,33.31236322982089,0.9364408118214773,94.83166800305949,18.772853181305795,25.056725528262238
ant,G3IJO8BY,33.2364003222934,0.9355818590714564,95.74726491841524,18.47849038724432,24.354476874561506
ant,OKY8NTMD,33.45499453789581,0.9369674316093103,94.3540895001747,18.580526729421123,25.912828742229067
ant,0OJKDFSZ,33.258192434728656,0.935687772373655,95.0530722604665,18.607398450545727,23.942776987587028
ant,E64XQU3I,33.29594777090207,0.9363598108884708,94.8954803192755,18.824096072684032,25.25841232424948
ant,8VSSKDJ8,33.24964447887477,0.9357109215129075,96.16082735675404,18.427367338798444,24.341392631681693
ant,GAE23KYR,33.246997321863994,0.9356514514975287,95.53136456149996,18.55629995117932,24.38207607744812
ant,ZJOI64P1,33.270322264197674,0.9356786119404124,95.67323211176947,18.557034350621063,23.951086915065698
ant,KJ5TL1IM,33.43661689017176,0.9368739483961418,94.39230733269419,18.571208850215385,26.669865774215786
ant,A6JD28VD,33.459196339349226,0.9370256356932037,94.33072421337556,18.64794672688877,25.562227516542773
ant,4WFE8MFQ,33.24877373105614,0.9354186028390381,97.10490328546312,18.499616147597916,24.07093644716002
ant,G06GHU1S,33.246615084013584,0.9356499744291923,95.53851058173639,18.56868709197146,24.38599974792621
ant,VL5TWZ7N,33.248380562064355,0.9354863172739892,96.79924039260672,18.473718269193423,24.256051609802665
ant,ZHZ2AYWV,33.26432744459203,0.935561444628891,95.97724167669563,18.512701253476642,23.886146217380983
ant,12PJD30E,33.43457848287549,0.936854530329728,94.42162746740831,18.539823820856967,26.772211083563025
ant,A3Z3OMKN,33.25691988490151,0.9356128015921483,96.23344876456837,18.5009167731606,24.30268216015298
ant,HE6LPJBD,33.303066728097875,0.9363294833928199,95.04817307535434,18.803136265583397,25.1481247117582
ant,G34EJUPO,33.254702135796094,0.9356058296279528,96.2642627969816,18.497012746989768,24.29592201305977
ant,MCVJNBZI,33.26163541445113,0.9354842477176913,97.294964856706,18.516160888820853,24.039262980180975
ant,74N8VH7Z,33.247614545268604,0.9354208354926228,97.10077404619454,18.50145096649806,24.059040919476267
ant,S3HEHOGW,33.45765028736075,0.9370076878746944,94.31245222575394,18.635924092930242,25.700335144003148
ant,LS6SVDTQ,33.447810614567274,0.9368816682355321,94.22088442936742,18.779116299782284,26.997946329150658
ant,3X5VJY0Q,33.25269741800893,0.9356087120018195,96.64696432838696,18.500973495978496,24.024974360499968
ant,I8JLUWSP,33.26971017966806,0.9354440584704651,96.29921036095561,18.475191933658646,23.856285191524822
ant,3KXUNRFW,33.44586403363726,0.9368645166283223,94.21523747005709,18.83006260106902,26.92902376084344
ant,R7SR69O7,33.28601819900593,0.9363220179851969,94.92529102294283,18.807819355591594,25.189747276741134
ant,QAXGLGTM,33.24817637074797,0.9354894724651356,96.78921476241477,18.576907228910315,24.169617648847634
ant,SCYO687G,33.30756147518586,0.9364027161503312,94.81304648631836,18.72826354822728,25.237521067918433
ant,QAGJSNGZ,33.24756273787535,0.9356460574254468,96.48692193570155,18.479884308471675,24.057427868908867
ant,PX4RDP07,33.29479887263081,0.9362544627925057,95.27944131819689,18.66738745314961,25.18878255206409
ant,WCS4U0XO,33.26065226639683,0.9355469070263763,96.98773926351075,18.55292863764331,23.987111698181632
ant,5N37EV6H,33.24926005326249,0.9355976744670773,96.67998869464407,18.541623642025137,24.32192668166711
ant,EWKY7T3G,33.26945971554086,0.9357277297261936,95.08918309566181,18.571823861402056,24.062484158470006
ant,VQ6WJDLH,33.25113671135629,0.9356076124295667,96.64980531970743,18.554363220029863,24.315133954260837
ant,H2IIBMTP,33.46066758143298,0.9370488758703962,94.1786568195865,18.609777344600364,25.541695528287615
ant,B1VHS72L,33.43519123869877,0.9368602090807103,94.40994001947249,18.594783600011233,26.7985686889727
ant,72YTD9K4,33.504799844676356,0.9372524218772774,94.19375951310191,17.95468535167117,21.257220727754415
ant,5XGJ3293,33.47929130351694,0.9371062748467744,94.59889044841377,17.98430907111506,21.483392727523544
ant,LYJCPTRF,33.477006983740544,0.9370457743530842,94.1393561945289,18.714425115691487,21.514590011229664
ant,5HVSBURS,33.45398846082212,0.9369832731004971,94.35316909496687,18.57355996861994,26.022864701807286
