Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead
referee,9Q1PSK4K,20000,12,4,16,1.4,1.3,16,5,0
referee,VW9VW4IP,576,12,4,16,1.4,1.3,16,5,10
referee,ZQ54IR7Q,5184,12,4,16,1.4,1.3,16,5,10
referee,TYK8ZLCP,14016,12,4,16,1.4,1.3,16,5,10
referee,3S45QFB9,20000,12,4,16,1.4,1.3,16,5,10
referee,XGYPHSTV,576,12,4,16,1.4,1.3,16,5,40
referee,EAJ8Y249,5184,12,4,16,1.4,1.3,16,5,40
referee,HYVHSXDN,14016,12,4,16,1.4,1.3,16,5,40
referee,90AERXCJ,20000,12,4,16,1.4,1.3,16,5,40
referee,MI235GX2,576,12,4,16,1.4,1.3,16,5,250
referee,MCP0UGH1,5184,12,4,16,1.4,1.3,16,5,250
referee,RM0TUL6E,14016,12,4,16,1.4,1.3,16,5,250
referee,GF2DL8TR,20000,12,4,16,1.4,1.3,16,5,250
referee,3GX41TPM,576,37,4,16,1.4,1.3,16,5,0
referee,ET4SDS05,5184,37,4,16,1.4,1.3,16,5,0
referee,LI6ZHNRJ,14016,37,4,16,1.4,1.3,16,5,0
referee,XLGVB1L9,20000,37,4,16,1.4,1.3,16,5,0
referee,MEEFXZS8,576,37,4,16,1.4,1.3,16,5,10
referee,VULPU5R9,5184,37,4,16,1.4,1.3,16,5,10
referee,EKS9M4I0,14016,37,4,16,1.4,1.3,16,5,10
referee,6X14325Q,20000,37,4,16,1.4,1.3,16,5,10
referee,TXDC8VD9,576,37,4,16,1.4,1.3,16,5,40
referee,DEF1BPVA,5184,37,4,16,1.4,1.3,16,5,40
referee,JM4IHP6B,14016,37,4,16,1.4,1.3,16,5,40
referee,DX4VNKO7,20000,37,4,16,1.4,1.3,16,5,40
referee,X0DIHAOD,576,37,4,16,1.4,1.3,16,5,250
referee,IOHM8L89,5184,37,4,16,1.4,1.3,16,5,250
referee,1Y54OLR5,14016,37,4,16,1.4,1.3,16,5,250
referee,G7PGYA8V,20000,37,4,16,1.4,1.3,16,5,250
referee,C6DS2WT5,576,50,4,16,1.4,1.3,16,5,0
referee,8BRWXOCP,5184,50,4,16,1.4,1.3,16,5,0
referee,EI8MZC8P,14016,50,4,16,1.4,1.3,16,5,0
referee,ZKDGXVCX,20000,50,4,16,1.4,1.3,16,5,0
referee,VJF3VCE8,576,50,4,16,1.4,1.3,16,5,10
referee,DEURU9ZV,5184,50,4,16,1.4,1.3,16,5,10
referee,TL64OFR1,14016,50,4,16,1.4,1.3,16,5,10
referee,UWPJ6BF4,20000,50,4,16,1.4,1.3,16,5,10
referee,85VKRAVP,576,50,4,16,1.4,1.3,16,5,40
referee,C8I2Q4AW,5184,50,4,16,1.4,1.3,16,5,40
referee,A1FGULE3,14016,50,4,16,1.4,1.3,16,5,40
referee,E4IGOFRC,20000,50,4,16,1.4,1.3,16,5,40
referee,S84FYBKQ,576,50,4,16,1.4,1.3,16,5,250
referee,6EWF3Q1Q,5184,50,4,16,1.4,1.3,16,5,250
referee,8SXU0ZPY,14016,50,4,16,1.4,1.3,16,5,250
referee,IN10FYJF,20000,50,4,16,1.4,1.3,16,5,250
ant,695IKEH8,576,0,4,0,1.4,1.3,1,5,0
ant,ZJK82HP5,5184,0,4,0,1.4,1.3,1,5,0
ant,74N50WT1,14016,0,4,0,1.4,1.3,1,5,0
ant,MDHB4CXX,20000,0,4,0,1.4,1.3,1,5,0
ant,6MHUVDOC,576,0,4,0,1.4,1.3,1,5,10
ant,YTK4R423,5184,0,4,0,1.4,1.3,1,5,10
ant,1G8I0VSD,14016,0,4,0,1.4,1.3,1,5,10
ant,HKL15Y4X,20000,0,4,0,1.4,1.3,1,5,10
ant,RL4IQYEW,576,0,4,0,1.4,1.3,1,5,40
ant,B2GLC8YY,5184,0,4,0,1.4,1.3,1,5,40
ant,KRVL0RKO,14016,0,4,0,1.4,1.3,1,5,40
ant,GRP2LSQC,20000,0,4,0,1.4,1.3,1,5,40
ant,89S4YFBK,576,0,4,0,1.4,1.3,1,5,250
ant,20ZC23MH,5184,0,4,0,1.4,1.3,1,5,250
ant,RPV7DUOI,14016,0,4,0,1.4,1.3,1,5,250
ant,TRNMQHTP,20000,0,4,0,1.4,1.3,1,5,250
ant,D5WX8TJO,576,12,4,0,1.4,1.3,1,5,0
ant,Q4AHTIGH,5184,12,4,0,1.4,1.3,1,5,0
ant,XH3I9IA0,14016,12,4,0,1.4,1.3,1,5,0
ant,766CZPB9,20000,12,4,0,1.4,1.3,1,5,0
ant,0BUKVCXY,576,12,4,0,1.4,1.3,1,5,10
ant,EAA0GPDD,5184,12,4,0,1.4,1.3,1,5,10
ant,67OCW6QR,14016,12,4,0,1.4,1.3,1,5,10
ant,JEZY8O8L,20000,12,4,0,1.4,1.3,1,5,10
ant,ZZVEGXHS,576,12,4,0,1.4,1.3,1,5,40
ant,V5NRICVB,5184,12,4,0,1.4,1.3,1,5,40
ant,M02JZZHT,14016,12,4,0,1.4,1.3,1,5,40
ant,FBSZNHYT,20000,12,4,0,1.4,1.3,1,5,40
ant,EYLJKMJO,576,12,4,0,1.4,1.3,1,5,250
ant,80K067MW,5184,12,4,0,1.4,1.3,1,5,250
ant,JHED2Y6M,14016,12,4,0,1.4,1.3,1,5,250
ant,ZDCJUUNP,20000,12,4,0,1.4,1.3,1,5,250
ant,Q0XWQ02Z,576,37,4,0,1.4,1.3,1,5,0
ant,OTA1OIUV,5184,37,4,0,1.4,1.3,1,5,0
ant,MBWHOHK4,14016,37,4,0,1.4,1.3,1,5,0
ant,1GQQ18UI,20000,37,4,0,1.4,1.3,1,5,0
ant,EJ0NBXZ6,576,37,4,0,1.4,1.3,1,5,10
ant,9V0PDG6P,5184,37,4,0,1.4,1.3,1,5,10
ant,EZ062FXD,14016,37,4,0,1.4,1.3,1,5,10
ant,XZ6I7H0S,20000,37,4,0,1.4,1.3,1,5,10
ant,HGMH2WAP,576,37,4,0,1.4,1.3,1,5,40
ant,LDRO8P4N,5184,37,4,0,1.4,1.3,1,5,40
ant,B9HXCLLD,14016,37,4,0,1.4,1.3,1,5,40
ant,L8TQ29T0,20000,37,4,0,1.4,1.3,1,5,40
ant,AEIM1286,576,37,4,0,1.4,1.3,1,5,250
ant,2BNKF56G,5184,37,4,0,1.4,1.3,1,5,250
ant,AXJZBVT8,14016,37,4,0,1.4,1.3,1,5,250
ant,FAP8LHFH,20000,37,4,0,1.4,1.3,1,5,250
ant,IJG1PMPZ,576,50,4,0,1.4,1.3,1,5,0
ant,LJHXUVTU,5184,50,4,0,1.4,1.3,1,5,0
ant,FAHZ2E1K,14016,50,4,0,1.4,1.3,1,5,0
ant,Y4BG58ET,20000,50,4,0,1.4,1.3,1,5,0
ant,2IBZK1BF,576,50,4,0,1.4,1.3,1,5,10
ant,WC3ZAIHQ,5184,50,4,0,1.4,1.3,1,5,10
ant,AHV75FX9,14016,50,4,0,1.4,1.3,1,5,10
ant,FWKJAK91,20000,50,4,0,1.4,1.3,1,5,10
ant,1N9GO9CO,576,50,4,0,1.4,1.3,1,5,40
ant,97LQYTG3,5184,50,4,0,1.4,1.3,1,5,40
ant,UAJE2R48,14016,50,4,0,1.4,1.3,1,5,40
ant,XVXM0MM9,20000,50,4,0,1.4,1.3,1,5,40
ant,NWRMO6Z2,576,50,4,0,1.4,1.3,1,5,250
ant,PW2CAYQF,5184,50,4,0,1.4,1.3,1,5,250
ant,6SK0K92K,14016,50,4,0,1.4,1.3,1,5,250
ant,D74CU7TB,20000,50,4,0,1.4,1.3,1,5,250
ant,SUS4FN7U,576,0,4,0,1.4,1.3,4,5,0
ant,X0TK0JWC,5184,0,4,0,1.4,1.3,4,5,0
ant,8HWBE68A,14016,0,4,0,1.4,1.3,4,5,0
ant,XK9RD340,20000,0,4,0,1.4,1.3,4,5,0
ant,NJC8WVZ8,576,0,4,0,1.4,1.3,4,5,10
ant,USF49DER,5184,0,4,0,1.4,1.3,4,5,10
ant,WHNXJ8VL,14016,0,4,0,1.4,1.3,4,5,10
ant,MD6QMBXP,20000,0,4,0,1.4,1.3,4,5,10
ant,OEU9MBO9,576,0,4,0,1.4,1.3,4,5,40
ant,2LI83QYP,5184,0,4,0,1.4,1.3,4,5,40
ant,8RD5I7NG,14016,0,4,0,1.4,1.3,4,5,40
ant,YYQUU5DH,20000,0,4,0,1.4,1.3,4,5,40
ant,V3GUC5O5,576,0,4,0,1.4,1.3,4,5,250
ant,P31I4RVX,5184,0,4,0,1.4,1.3,4,5,250
ant,90FW7QJY,14016,0,4,0,1.4,1.3,4,5,250
ant,HH0WQZCH,20000,0,4,0,1.4,1.3,4,5,250
ant,HU6GOPQV,576,12,4,0,1.4,1.3,4,5,0
ant,H1XG9UBI,5184,12,4,0,1.4,1.3,4,5,0
ant,2X9QE9E7,14016,12,4,0,1.4,1.3,4,5,0
ant,KCGVBNUN,20000,12,4,0,1.4,1.3,4,5,0
ant,FV6MGR62,576,12,4,0,1.4,1.3,4,5,10
ant,TMMMW73B,5184,12,4,0,1.4,1.3,4,5,10
ant,B7CF7FXH,14016,12,4,0,1.4,1.3,4,5,10
ant,SG7AJ39I,20000,12,4,0,1.4,1.3,4,5,10
ant,H9WIPVAI,576,12,4,0,1.4,1.3,4,5,40
ant,XHZN3FA8,5184,12,4,0,1.4,1.3,4,5,40
ant,QMWMBQ7K,14016,12,4,0,1.4,1.3,4,5,40
ant,I796JS8L,20000,12,4,0,1.4,1.3,4,5,40
ant,NLKD41Q9,576,12,4,0,1.4,1.3,4,5,250
ant,QQQLIEXX,5184,12,4,0,1.4,1.3,4,5,250
ant,L1M15LPG,14016,12,4,0,1.4,1.3,4,5,250
ant,G2MWT12U,20000,12,4,0,1.4,1.3,4,5,250
ant,PSOT1NI5,576,37,4,0,1.4,1.3,4,5,0
ant,Z9LTH6IK,5184,37,4,0,1.4,1.3,4,5,0
ant,4UJ7H4ZX,14016,37,4,0,1.4,1.3,4,5,0
ant,D991W8IY,20000,37,4,0,1.4,1.3,4,5,0
ant,65W96HWV,576,37,4,0,1.4,1.3,4,5,10
ant,NWUZI5KF,5184,37,4,0,1.4,1.3,4,5,10
ant,PHGV5XQU,14016,37,4,0,1.4,1.3,4,5,10
ant,SCTAMOKS,20000,37,4,0,1.4,1.3,4,5,10
ant,D1DBW5UL,576,37,4,0,1.4,1.3,4,5,40
ant,RFVPJ889,5184,37,4,0,1.4,1.3,4,5,40
ant,CB78JKEY,14016,37,4,0,1.4,1.3,4,5,40
ant,U9TW58G9,20000,37,4,0,1.4,1.3,4,5,40
ant,J13P70YF,576,37,4,0,1.4,1.3,4,5,250
ant,Z8CMZS3Y,5184,37,4,0,1.4,1.3,4,5,250
ant,23HHRA0P,14016,37,4,0,1.4,1.3,4,5,250
ant,BFXS8DE3,20000,37,4,0,1.4,1.3,4,5,250
ant,UD9H9R8M,576,50,4,0,1.4,1.3,4,5,0
ant,ZE664R74,5184,50,4,0,1.4,1.3,4,5,0
ant,55J5CRFF,14016,50,4,0,1.4,1.3,4,5,0
ant,VPC1RAYE,20000,50,4,0,1.4,1.3,4,5,0
ant,K0UW46W4,576,50,4,0,1.4,1.3,4,5,10
ant,LK1QNH22,5184,50,4,0,1.4,1.3,4,5,10
ant,APD52I3W,14016,50,4,0,1.4,1.3,4,5,10
ant,J1Z6OV12,20000,50,4,0,1.4,1.3,4,5,10
ant,BXCG2MM1,576,50,4,0,1.4,1.3,4,5,40
ant,UY8XPKC5,5184,50,4,0,1.4,1.3,4,5,40
ant,9EOAM6D3,14016,50,4,0,1.4,1.3,4,5,40
ant,F5O28RFE,20000,50,4,0,1.4,1.3,4,5,40
ant,K0SL0598,576,50,4,0,1.4,1.3,4,5,250
ant,ZH4AKE3Y,5184,50,4,0,1.4,1.3,4,5,250
ant,JIAC58NG,14016,50,4,0,1.4,1.3,4,5,250
ant,ATKMWYC3,20000,50,4,0,1.4,1.3,4,5,250
ant,SKL2QA6X,576,0,4,0,1.4,1.3,12,5,0
ant,JRWZ6R8J,5184,0,4,0,1.4,1.3,12,5,0
ant,OJE52TME,14016,0,4,0,1.4,1.3,12,5,0
ant,R31QTX5U,20000,0,4,0,1.4,1.3,12,5,0
ant,SWBZW18U,576,0,4,0,1.4,1.3,12,5,10
ant,ADZ0AJFP,5184,0,4,0,1.4,1.3,12,5,10
ant,H4KNBNTQ,14016,0,4,0,1.4,1.3,12,5,10
ant,K4AI43M5,20000,0,4,0,1.4,1.3,12,5,10
ant,IEQ5MEQS,576,0,4,0,1.4,1.3,12,5,40
ant,M9TKJ4EX,5184,0,4,0,1.4,1.3,12,5,40
ant,S6C2NYTE,14016,0,4,0,1.4,1.3,12,5,40
ant,6LJIZS2Q,20000,0,4,0,1.4,1.3,12,5,40
ant,95A9RYJQ,576,0,4,0,1.4,1.3,12,5,250
ant,9NB790PH,5184,0,4,0,1.4,1.3,12,5,250
ant,FBGWGDBH,14016,0,4,0,1.4,1.3,12,5,250
ant,58QOO4VJ,20000,0,4,0,1.4,1.3,12,5,250
ant,Z9M0N18A,576,12,4,0,1.4,1.3,12,5,0
ant,RLGCKOLO,5184,12,4,0,1.4,1.3,12,5,0
ant,DJC03754,14016,12,4,0,1.4,1.3,12,5,0
ant,D3AZ68AN,20000,12,4,0,1.4,1.3,12,5,0
ant,H8JNVAAF,576,12,4,0,1.4,1.3,12,5,10
ant,OMVX2WOK,5184,12,4,0,1.4,1.3,12,5,10
ant,X1GE7IFG,14016,12,4,0,1.4,1.3,12,5,10
ant,YRLDVHNS,20000,12,4,0,1.4,1.3,12,5,10
ant,U6MZZTAD,576,12,4,0,1.4,1.3,12,5,40
ant,QYHMMPTC,5184,12,4,0,1.4,1.3,12,5,40
ant,G2TR3V9J,14016,12,4,0,1.4,1.3,12,5,40
ant,D0HTYXH0,20000,12,4,0,1.4,1.3,12,5,40
ant,8G9ZJJ96,576,12,4,0,1.4,1.3,12,5,250
ant,LU92G84A,5184,12,4,0,1.4,1.3,12,5,250
ant,5M7TT6SD,14016,12,4,0,1.4,1.3,12,5,250
ant,K94K0VK0,20000,12,4,0,1.4,1.3,12,5,250
ant,TJRWRU7Q,576,37,4,0,1.4,1.3,12,5,0
ant,B1WIDM5U,5184,37,4,0,1.4,1.3,12,5,0
ant,KYNQ2V2I,14016,37,4,0,1.4,1.3,12,5,0
ant,IY8URSTW,20000,37,4,0,1.4,1.3,12,5,0
ant,UMLTMGQO,576,37,4,0,1.4,1.3,12,5,10
ant,3A3TDYLG,5184,37,4,0,1.4,1.3,12,5,10
ant,5QOD1JD5,14016,37,4,0,1.4,1.3,12,5,10
ant,9VW2CO0Q,20000,37,4,0,1.4,1.3,12,5,10
ant,B3S7E68V,576,37,4,0,1.4,1.3,12,5,40
ant,EFASKKC3,5184,37,4,0,1.4,1.3,12,5,40
ant,D913PLPI,14016,37,4,0,1.4,1.3,12,5,40
ant,VK7MKPL3,20000,37,4,0,1.4,1.3,12,5,40
ant,BXXZXWKY,576,37,4,0,1.4,1.3,12,5,250
ant,7G4RR3B3,5184,37,4,0,1.4,1.3,12,5,250
ant,KP5IYQAG,14016,37,4,0,1.4,1.3,12,5,250
ant,B6OOW9U2,20000,37,4,0,1.4,1.3,12,5,250
ant,E82VQMK7,576,50,4,0,1.4,1.3,12,5,0
ant,B3463X97,5184,50,4,0,1.4,1.3,12,5,0
ant,TLXAP1WV,14016,50,4,0,1.4,1.3,12,5,0
ant,6OMI6X4D,20000,50,4,0,1.4,1.3,12,5,0
ant,RJ3YBYUC,576,50,4,0,1.4,1.3,12,5,10
ant,5FGSXSXC,5184,50,4,0,1.4,1.3,12,5,10
ant,OYGC02LM,14016,50,4,0,1.4,1.3,12,5,10
ant,CXNYN2IS,20000,50,4,0,1.4,1.3,12,5,10
ant,UCGMBGW0,576,50,4,0,1.4,1.3,12,5,40
ant,JUHOZAPC,5184,50,4,0,1.4,1.3,12,5,40
ant,JG9R6LMA,14016,50,4,0,1.4,1.3,12,5,40
ant,F4L2S2L9,20000,50,4,0,1.4,1.3,12,5,40
ant,GEPHC0IE,576,50,4,0,1.4,1.3,12,5,250
ant,PYYA3LQ1,5184,50,4,0,1.4,1.3,12,5,250
ant,QPG1FOOQ,14016,50,4,0,1.4,1.3,12,5,250
ant,37PXY8P6,20000,50,4,0,1.4,1.3,12,5,250
ant,KLKLKKBO,576,0,4,0,1.4,1.3,16,5,0
ant,BRJ3RNPR,5184,0,4,0,1.4,1.3,16,5,0
ant,5DXXMZ0Q,14016,0,4,0,1.4,1.3,16,5,0
ant,OH7MFFB3,20000,0,4,0,1.4,1.3,16,5,0
ant,YJLE4UHX,576,0,4,0,1.4,1.3,16,5,10
ant,34IEIEE4,5184,0,4,0,1.4,1.3,16,5,10
ant,M8S82DIG,14016,0,4,0,1.4,1.3,16,5,10
ant,6ZA650MA,20000,0,4,0,1.4,1.3,16,5,10
ant,AP8DDG6N,576,0,4,0,1.4,1.3,16,5,40
ant,0IT6EOX4,5184,0,4,0,1.4,1.3,16,5,40
ant,8ZBCBWOU,14016,0,4,0,1.4,1.3,16,5,40
ant,ZW9JVICF,20000,0,4,0,1.4,1.3,16,5,40
ant,KDMYEJDF,576,0,4,0,1.4,1.3,16,5,250
ant,K9B667EH,5184,0,4,0,1.4,1.3,16,5,250
ant,Q32FZKTY,14016,0,4,0,1.4,1.3,16,5,250
ant,OO3KYPUG,20000,0,4,0,1.4,1.3,16,5,250
ant,4QSHS7K0,576,12,4,0,1.4,1.3,16,5,0
ant,P0B1Q1YR,5184,12,4,0,1.4,1.3,16,5,0
ant,69C2UHWA,14016,12,4,0,1.4,1.3,16,5,0
ant,X1IQA39M,20000,12,4,0,1.4,1.3,16,5,0
ant,855GWUPA,576,12,4,0,1.4,1.3,16,5,10
ant,Z2JJW42R,5184,12,4,0,1.4,1.3,16,5,10
ant,D80CYLT9,14016,12,4,0,1.4,1.3,16,5,10
ant,PMI4J3C1,20000,12,4,0,1.4,1.3,16,5,10
ant,2KC1JJMH,576,12,4,0,1.4,1.3,16,5,40
ant,FXBW80LP,5184,12,4,0,1.4,1.3,16,5,40
ant,RFT6NCEU,14016,12,4,0,1.4,1.3,16,5,40
ant,6MHHW9ZD,20000,12,4,0,1.4,1.3,16,5,40
ant,SBH7JYTM,576,12,4,0,1.4,1.3,16,5,250
ant,UJGRYUPP,5184,12,4,0,1.4,1.3,16,5,250
ant,3VIUUYO5,14016,12,4,0,1.4,1.3,16,5,250
ant,LTSAH257,20000,12,4,0,1.4,1.3,16,5,250
ant,98WOLR1N,576,37,4,0,1.4,1.3,16,5,0
ant,H46VQNZ9,5184,37,4,0,1.4,1.3,16,5,0
ant,3OG2GJ34,14016,37,4,0,1.4,1.3,16,5,0
ant,3Q7YJFKV,20000,37,4,0,1.4,1.3,16,5,0
ant,CBFY9KC8,576,37,4,0,1.4,1.3,16,5,10
ant,4OQ3MGFF,5184,37,4,0,1.4,1.3,16,5,10
ant,ONY50RAP,14016,37,4,0,1.4,1.3,16,5,10
ant,EVAC415C,20000,37,4,0,1.4,1.3,16,5,10
ant,OP8BEKV7,576,37,4,0,1.4,1.3,16,5,40
ant,A7YRFNH3,5184,37,4,0,1.4,1.3,16,5,40
ant,XSO4K5T9,14016,37,4,0,1.4,1.3,16,5,40
ant,S682O6UI,20000,37,4,0,1.4,1.3,16,5,40
ant,E525PWMT,576,37,4,0,1.4,1.3,16,5,250
ant,CETCI657,5184,37,4,0,1.4,1.3,16,5,250
ant,Q7JZ7Y1F,14016,37,4,0,1.4,1.3,16,5,250
ant,UCD47RV6,20000,37,4,0,1.4,1.3,16,5,250
ant,1V2VO8O8,576,50,4,0,1.4,1.3,16,5,0
ant,4B6MANEG,5184,50,4,0,1.4,1.3,16,5,0
ant,YJ41LIFW,14016,50,4,0,1.4,1.3,16,5,0
ant,ZOSL4E97,20000,50,4,0,1.4,1.3,16,5,0
ant,Z28HH079,576,50,4,0,1.4,1.3,16,5,10
ant,WTH03RWH,5184,50,4,0,1.4,1.3,16,5,10
ant,CM2RRI3I,14016,50,4,0,1.4,1.3,16,5,10
ant,8DOHCK0P,20000,50,4,0,1.4,1.3,16,5,10
ant,H51RNWES,576,50,4,0,1.4,1.3,16,5,40
ant,AFJDQRBW,5184,50,4,0,1.4,1.3,16,5,40
ant,GQI7MMX7,14016,50,4,0,1.4,1.3,16,5,40
ant,3L9F00DJ,20000,50,4,0,1.4,1.3,16,5,40
ant,ZQUOAJOD,576,50,4,0,1.4,1.3,16,5,250
ant,CGQMJ6SU,5184,50,4,0,1.4,1.3,16,5,250
ant,SMXPNIZH,14016,50,4,0,1.4,1.3,16,5,250
ant,K54ZFX1B,20000,50,4,0,1.4,1.3,16,5,250
ant,67XLDFIJ,576,0,4,4,1.4,1.3,1,5,0
ant,D9M7FYNG,5184,0,4,4,1.4,1.3,1,5,0
ant,EQ1X6UHT,14016,0,4,4,1.4,1.3,1,5,0
ant,TPB8PMJI,20000,0,4,4,1.4,1.3,1,5,0
ant,9RIUFYXQ,576,0,4,4,1.4,1.3,1,5,10
ant,MHIUL9CE,5184,0,4,4,1.4,1.3,1,5,10
ant,D23ACYJO,14016,0,4,4,1.4,1.3,1,5,10
ant,NPYFS9WV,20000,0,4,4,1.4,1.3,1,5,10
ant,G6BRBJIG,576,0,4,4,1.4,1.3,1,5,40
ant,6BYOXYMK,5184,0,4,4,1.4,1.3,1,5,40
ant,XF3DNSH0,14016,0,4,4,1.4,1.3,1,5,40
ant,T9IFNTJ0,20000,0,4,4,1.4,1.3,1,5,40
ant,0RHD9VZZ,576,0,4,4,1.4,1.3,1,5,250
ant,CPMQ0FCQ,5184,0,4,4,1.4,1.3,1,5,250
ant,KE9H0HIG,14016,0,4,4,1.4,1.3,1,5,250
ant,HALV63UC,20000,0,4,4,1.4,1.3,1,5,250
ant,Z8V2U3TQ,576,12,4,4,1.4,1.3,1,5,0
ant,HJD8EDMK,5184,12,4,4,1.4,1.3,1,5,0
ant,AIGIL4SC,14016,12,4,4,1.4,1.3,1,5,0
ant,MBJA58SS,20000,12,4,4,1.4,1.3,1,5,0
ant,BOM7WGGC,576,12,4,4,1.4,1.3,1,5,10
ant,RO2ACAU1,5184,12,4,4,1.4,1.3,1,5,10
ant,VNJA46OP,14016,12,4,4,1.4,1.3,1,5,10
ant,KQZD32H0,20000,12,4,4,1.4,1.3,1,5,10
ant,DWJ2FAQI,576,12,4,4,1.4,1.3,1,5,40
ant,9HV1NC5K,5184,12,4,4,1.4,1.3,1,5,40
ant,PHK25GMD,14016,12,4,4,1.4,1.3,1,5,40
ant,904AN8GM,20000,12,4,4,1.4,1.3,1,5,40
ant,TR1DW74K,576,12,4,4,1.4,1.3,1,5,250
ant,9M6D8LPV,5184,12,4,4,1.4,1.3,1,5,250
ant,3H304SGW,14016,12,4,4,1.4,1.3,1,5,250
ant,QITTQC7K,20000,12,4,4,1.4,1.3,1,5,250
ant,UN55SI9L,576,37,4,4,1.4,1.3,1,5,0
ant,NX6E53EC,5184,37,4,4,1.4,1.3,1,5,0
ant,NL4C763U,14016,37,4,4,1.4,1.3,1,5,0
ant,LESF440I,20000,37,4,4,1.4,1.3,1,5,0
ant,Y1T1TKG4,576,37,4,4,1.4,1.3,1,5,10
ant,00JMCJSE,5184,37,4,4,1.4,1.3,1,5,10
ant,GPZKKDFJ,14016,37,4,4,1.4,1.3,1,5,10
ant,GN6QZXGI,20000,37,4,4,1.4,1.3,1,5,10
ant,ASWC12XW,576,37,4,4,1.4,1.3,1,5,40
ant,8Z4IPWBL,5184,37,4,4,1.4,1.3,1,5,40
ant,9QO9PMTP,14016,37,4,4,1.4,1.3,1,5,40
ant,OZ2VA1CX,20000,37,4,4,1.4,1.3,1,5,40
ant,A6ZRL8EJ,576,37,4,4,1.4,1.3,1,5,250
ant,N4JULUK7,5184,37,4,4,1.4,1.3,1,5,250
ant,3V9IIWM3,14016,37,4,4,1.4,1.3,1,5,250
ant,J1IA1Y8S,20000,37,4,4,1.4,1.3,1,5,250
ant,O4QQR0PQ,576,50,4,4,1.4,1.3,1,5,0
ant,86L55253,5184,50,4,4,1.4,1.3,1,5,0
ant,PVGKFBFK,14016,50,4,4,1.4,1.3,1,5,0
ant,36222OQT,20000,50,4,4,1.4,1.3,1,5,0
ant,9B32K142,576,50,4,4,1.4,1.3,1,5,10
ant,DWXY5379,5184,50,4,4,1.4,1.3,1,5,10
ant,XV7LLRKR,14016,50,4,4,1.4,1.3,1,5,10
ant,QK1SJ8FH,20000,50,4,4,1.4,1.3,1,5,10
ant,I5UJ0LS9,576,50,4,4,1.4,1.3,1,5,40
ant,62G0SOSX,5184,50,4,4,1.4,1.3,1,5,40
ant,WG24O2ZJ,14016,50,4,4,1.4,1.3,1,5,40
ant,52LBTXYG,20000,50,4,4,1.4,1.3,1,5,40
ant,SBMYCOBD,576,50,4,4,1.4,1.3,1,5,250
ant,T6JJMU0O,5184,50,4,4,1.4,1.3,1,5,250
ant,85Q7FL9D,14016,50,4,4,1.4,1.3,1,5,250
ant,M61QBREK,20000,50,4,4,1.4,1.3,1,5,250
ant,ZJM2L0UJ,576,0,4,4,1.4,1.3,4,5,0
ant,ZGXHZ5D3,5184,0,4,4,1.4,1.3,4,5,0
ant,6RPO8JW6,14016,0,4,4,1.4,1.3,4,5,0
ant,XUPIBNZJ,20000,0,4,4,1.4,1.3,4,5,0
ant,P9GQ4SQD,576,0,4,4,1.4,1.3,4,5,10
ant,MEPPIXD0,5184,0,4,4,1.4,1.3,4,5,10
ant,BXLA1O74,14016,0,4,4,1.4,1.3,4,5,10
ant,L0K1TOPQ,20000,0,4,4,1.4,1.3,4,5,10
ant,NSF4IHJH,576,0,4,4,1.4,1.3,4,5,40
ant,287OJ5X6,5184,0,4,4,1.4,1.3,4,5,40
ant,W85EZSNB,14016,0,4,4,1.4,1.3,4,5,40
ant,83632QZB,20000,0,4,4,1.4,1.3,4,5,40
ant,GJEEQT2J,576,0,4,4,1.4,1.3,4,5,250
ant,6ZDO249Y,5184,0,4,4,1.4,1.3,4,5,250
ant,9KEB3895,14016,0,4,4,1.4,1.3,4,5,250
ant,AP864T3A,20000,0,4,4,1.4,1.3,4,5,250
ant,BFHDO8OD,576,12,4,4,1.4,1.3,4,5,0
ant,1D5ACREX,5184,12,4,4,1.4,1.3,4,5,0
ant,0B8HQHFE,14016,12,4,4,1.4,1.3,4,5,0
ant,BETRK3GQ,20000,12,4,4,1.4,1.3,4,5,0
ant,1IS02PLJ,576,12,4,4,1.4,1.3,4,5,10
ant,8VGGPD6J,5184,12,4,4,1.4,1.3,4,5,10
ant,NV5TWZ9A,14016,12,4,4,1.4,1.3,4,5,10
ant,XJJOJS9H,20000,12,4,4,1.4,1.3,4,5,10
ant,TQ3DKOHY,576,12,4,4,1.4,1.3,4,5,40
ant,FVHZFVS4,5184,12,4,4,1.4,1.3,4,5,40
ant,RAUEINMD,14016,12,4,4,1.4,1.3,4,5,40
ant,J912PFOT,20000,12,4,4,1.4,1.3,4,5,40
ant,P1OJQDS5,576,12,4,4,1.4,1.3,4,5,250
ant,9YA90EF7,5184,12,4,4,1.4,1.3,4,5,250
ant,KCMJV9B1,14016,12,4,4,1.4,1.3,4,5,250
ant,J81E3QM8,20000,12,4,4,1.4,1.3,4,5,250
ant,GJJ4Q452,576,37,4,4,1.4,1.3,4,5,0
ant,L67H24RW,5184,37,4,4,1.4,1.3,4,5,0
ant,AD8NUH6U,14016,37,4,4,1.4,1.3,4,5,0
ant,U4EXKEWB,20000,37,4,4,1.4,1.3,4,5,0
ant,S7LW20FA,576,37,4,4,1.4,1.3,4,5,10
ant,P1Q72CBU,5184,37,4,4,1.4,1.3,4,5,10
