Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead
ant,EU8CVL4S,4992,21,4,0,1.4,1.3,16,5,187
ant,R473TOMP,4992,21,4,0,1.4,1.3,16,5,250
ant,4DDDIVDS,4992,21,4,4,1.4,1.3,1,5,0
ant,JLKYVDS1,4992,21,4,4,1.4,1.3,1,5,62
ant,6ZTF93H6,4992,21,4,4,1.4,1.3,1,5,125
ant,DG6TBE6J,4992,21,4,4,1.4,1.3,1,5,187
ant,PC0ZI3YE,4992,21,4,4,1.4,1.3,1,5,250
ant,64S6W14F,4992,21,4,4,1.4,1.3,4,5,0
ant,TQDN7HAP,4992,21,4,4,1.4,1.3,4,5,62
ant,ELC3E51P,4992,21,4,4,1.4,1.3,4,5,125
ant,23IO4S9Y,4992,21,4,4,1.4,1.3,4,5,187
ant,UIIR305U,4992,21,4,4,1.4,1.3,4,5,250
ant,PN6RE21C,4992,21,4,4,1.4,1.3,8,5,0
ant,AE15NUWG,4992,21,4,4,1.4,1.3,8,5,62
ant,32IJSEPR,4992,21,4,4,1.4,1.3,8,5,125
ant,QTDEKSXI,4992,21,4,4,1.4,1.3,8,5,187
ant,ARTN2V6K,4992,21,4,4,1.4,1.3,8,5,250
ant,V4BAEP9V,4992,21,4,4,1.4,1.3,12,5,0
ant,WIED4SYE,4992,21,4,4,1.4,1.3,12,5,62
ant,WNM5V4SN,4992,21,4,4,1.4,1.3,12,5,125
ant,M7IWM8MQ,4992,21,4,4,1.4,1.3,12,5,187
ant,XKVLFFWV,4992,21,4,4,1.4,1.3,12,5,250
ant,NDWB9HH9,4992,21,4,4,1.4,1.3,16,5,0
ant,LF0AVE1O,4992,21,4,4,1.4,1.3,16,5,62
ant,AP08B557,4992,21,4,4,1.4,1.3,16,5,125
ant,3GVUTX2Q,4992,21,4,4,1.4,1.3,16,5,187
ant,0KRUCSGP,4992,21,4,4,1.4,1.3,16,5,250
ant,3SISCYD4,4992,21,4,8,1.4,1.3,1,5,0
ant,QRQCR8WW,4992,21,4,8,1.4,1.3,1,5,62
ant,D7HHCNL2,4992,21,4,8,1.4,1.3,1,5,125
ant,U6P3OD86,4992,21,4,8,1.4,1.3,1,5,187
ant,38F1F5LU,4992,21,4,8,1.4,1.3,1,5,250
ant,WTMSCPGG,4992,21,4,8,1.4,1.3,4,5,0
ant,IQQ12QDJ,4992,21,4,8,1.4,1.3,4,5,62
ant,2UQ1644T,4992,21,4,8,1.4,1.3,4,5,125
ant,INAZO0CC,4992,21,4,8,1.4,1.3,4,5,187
ant,CKGZ3U2K,4992,21,4,8,1.4,1.3,4,5,250
ant,RXKXOGQ0,4992,21,4,8,1.4,1.3,8,5,0
ant,YXIX4S43,4992,21,4,8,1.4,1.3,8,5,62
ant,08DNMT0B,4992,21,4,8,1.4,1.3,8,5,125
ant,0KXGJPXG,4992,21,4,8,1.4,1.3,8,5,187
ant,W0VEK5LF,4992,21,4,8,1.4,1.3,8,5,250
ant,6FGR852Q,4992,21,4,8,1.4,1.3,12,5,0
ant,5WMKK1MW,4992,21,4,8,1.4,1.3,12,5,62
ant,N56XSYGX,4992,21,4,8,1.4,1.3,12,5,125
ant,PIAZ7C8C,4992,21,4,8,1.4,1.3,12,5,187
ant,XUATCVZP,4992,21,4,8,1.4,1.3,12,5,250
ant,95ZXZNPE,4992,21,4,8,1.4,1.3,16,5,0
ant,61N1WIQU,4992,21,4,8,1.4,1.3,16,5,62
ant,VMNTGIJH,4992,21,4,8,1.4,1.3,16,5,125
ant,QLEBXC6O,4992,21,4,8,1.4,1.3,16,5,187
ant,LGDI6ABE,4992,21,4,8,1.4,1.3,16,5,250
ant,N0RMWYY0,4992,21,4,12,1.4,1.3,1,5,0
ant,X9F8S46Y,4992,21,4,12,1.4,1.3,1,5,62
ant,FA8R0IBD,4992,21,4,12,1.4,1.3,1,5,125
ant,3SKDKE4I,4992,21,4,12,1.4,1.3,1,5,187
ant,HFDXH3R2,4992,21,4,12,1.4,1.3,1,5,250
ant,BBGJ7PUT,4992,21,4,12,1.4,1.3,4,5,0
ant,EMU7GF70,4992,21,4,12,1.4,1.3,4,5,62
ant,U21ENLYR,4992,21,4,12,1.4,1.3,4,5,125
ant,U6ZJ6PXH,4992,21,4,12,1.4,1.3,4,5,187
ant,1MRGFJTW,4992,21,4,12,1.4,1.3,4,5,250
ant,R3Z3AI47,4992,21,4,12,1.4,1.3,8,5,0
ant,22WM0XQ8,4992,21,4,12,1.4,1.3,8,5,62
ant,NRU64X39,4992,21,4,12,1.4,1.3,8,5,125
ant,H5YWZ115,4992,21,4,12,1.4,1.3,8,5,187
ant,RGVOFDVH,4992,21,4,12,1.4,1.3,8,5,250
ant,4W1NUIZX,4992,21,4,12,1.4,1.3,12,5,0
ant,XBFCMQLX,4992,21,4,12,1.4,1.3,12,5,62
ant,SQNHVV8J,4992,21,4,12,1.4,1.3,12,5,125
ant,PCTIHN2P,4992,21,4,12,1.4,1.3,12,5,187
ant,ZQOTTYUP,4992,21,4,12,1.4,1.3,12,5,250
ant,O9O05ZWL,4992,21,4,12,1.4,1.3,16,5,0
ant,DFTQE583,4992,21,4,12,1.4,1.3,16,5,62
ant,W6B6ZTYX,4992,21,4,12,1.4,1.3,16,5,125
ant,BQN84NCR,4992,21,4,12,1.4,1.3,16,5,187
ant,17MOJCM0,4992,21,4,12,1.4,1.3,16,5,250
ant,J9CHTEVK,4992,21,4,16,1.4,1.3,1,5,0
ant,4JLTFJ7S,4992,21,4,16,1.4,1.3,1,5,62
ant,5HKZI612,4992,21,4,16,1.4,1.3,1,5,125
ant,5CO2M7JI,4992,21,4,16,1.4,1.3,1,5,187
ant,1EUY2FDW,4992,21,4,16,1.4,1.3,1,5,250
ant,L146LDCU,4992,21,4,16,1.4,1.3,4,5,0
ant,MSRY38QN,4992,21,4,16,1.4,1.3,4,5,62
ant,5Z4NXER8,4992,21,4,16,1.4,1.3,4,5,125
ant,5RX85ZA3,4992,21,4,16,1.4,1.3,4,5,187
ant,KT0JTCM4,4992,21,4,16,1.4,1.3,4,5,250
ant,E11XA024,4992,21,4,16,1.4,1.3,8,5,0
ant,DT8UYHC3,4992,21,4,16,1.4,1.3,8,5,62
ant,MQ6AV0YQ,4992,21,4,16,1.4,1.3,8,5,125
ant,H646D3KQ,4992,21,4,16,1.4,1.3,8,5,187
ant,TZPC5RZ3,4992,21,4,16,1.4,1.3,8,5,250
ant,EVTYMIML,4992,21,4,16,1.4,1.3,12,5,0
ant,CWDA2XC8,4992,21,4,16,1.4,1.3,12,5,62
ant,M4HUO1K9,4992,21,4,16,1.4,1.3,12,5,125
ant,4NTLZ8PL,4992,21,4,16,1.4,1.3,12,5,187
ant,VZJSBQAI,4992,21,4,16,1.4,1.3,12,5,250
ant,OTMP4P7R,4992,21,4,16,1.4,1.3,16,5,0
ant,EAXTYH1G,4992,21,4,16,1.4,1.3,16,5,62
ant,65BIS2MS,4992,21,4,16,1.4,1.3,16,5,125
ant,9DOLV0W8,4992,21,4,16,1.4,1.3,16,5,187
ant,A32PJNUH,4992,21,4,16,1.4,1.3,16,5,250
ant,HB5SIWOI,20000,21,4,0,1.4,1.3,1,5,0
ant,3D9RZSXP,20000,21,4,0,1.4,1.3,1,5,62
ant,LW5FED74,20000,21,4,0,1.4,1.3,1,5,125
ant,OARBEXDY,20000,21,4,0,1.4,1.3,1,5,187
ant,919NGTNZ,20000,21,4,0,1.4,1.3,1,5,250
ant,9H1M2BY5,20000,21,4,0,1.4,1.3,4,5,0
ant,ALV043HK,20000,21,4,0,1.4,1.3,4,5,62
ant,ZBHVORD3,20000,21,4,0,1.4,1.3,4,5,125
ant,EPD5F3NV,20000,21,4,0,1.4,1.3,4,5,187
ant,UH3HXBBS,20000,21,4,0,1.4,1.3,4,5,250
ant,Y7KIJ0XM,20000,21,4,0,1.4,1.3,8,5,0
ant,QA84LM1Y,20000,21,4,0,1.4,1.3,8,5,62
ant,HPWQIWX1,20000,21,4,0,1.4,1.3,8,5,125
ant,QGFO604H,20000,21,4,0,1.4,1.3,8,5,187
ant,FVU0DI2X,20000,21,4,0,1.4,1.3,8,5,250
ant,CB7OKV11,20000,21,4,0,1.4,1.3,12,5,0
ant,RSH0XSTR,20000,21,4,0,1.4,1.3,12,5,62
ant,9IKFWKG6,20000,21,4,0,1.4,1.3,12,5,125
ant,R8VPRMV2,20000,21,4,0,1.4,1.3,12,5,187
ant,4NBPBW98,20000,21,4,0,1.4,1.3,12,5,250
ant,O6OSL9S6,20000,21,4,0,1.4,1.3,16,5,0
ant,VOBVZKCX,20000,21,4,0,1.4,1.3,16,5,62
ant,3XK4480P,20000,21,4,0,1.4,1.3,16,5,125
ant,OL7HTH2Y,20000,21,4,0,1.4,1.3,16,5,187
ant,N0X63XHH,20000,21,4,0,1.4,1.3,16,5,250
ant,T3BGST4T,20000,21,4,4,1.4,1.3,1,5,0
ant,QMSZCWFZ,20000,21,4,4,1.4,1.3,1,5,62
ant,1OQJMTUU,20000,21,4,4,1.4,1.3,1,5,125
ant,9A5LL88S,20000,21,4,4,1.4,1.3,1,5,187
ant,UIQEIICR,20000,21,4,4,1.4,1.3,1,5,250
ant,U5IU3GMQ,20000,21,4,4,1.4,1.3,4,5,0
ant,3W3D90A5,20000,21,4,4,1.4,1.3,4,5,62
ant,UN059Z25,20000,21,4,4,1.4,1.3,4,5,125
ant,POD82MF1,20000,21,4,4,1.4,1.3,4,5,187
ant,C4965PI0,20000,21,4,4,1.4,1.3,4,5,250
ant,G2Y13LXI,20000,21,4,4,1.4,1.3,8,5,0
ant,UWMKN2YW,20000,21,4,4,1.4,1.3,8,5,62
ant,84JIY2YN,20000,21,4,4,1.4,1.3,8,5,125
ant,QY2C0AY0,20000,21,4,4,1.4,1.3,8,5,187
ant,8R9YPS5W,20000,21,4,4,1.4,1.3,8,5,250
ant,8GHN2YZ3,20000,21,4,4,1.4,1.3,12,5,0
ant,E7AH90FU,20000,21,4,4,1.4,1.3,12,5,62
ant,FVHT58F4,20000,21,4,4,1.4,1.3,12,5,125
ant,ROTTHZJL,20000,21,4,4,1.4,1.3,12,5,187
ant,620X1KCD,20000,21,4,4,1.4,1.3,12,5,250
ant,UH6JA1CH,20000,21,4,4,1.4,1.3,16,5,0
ant,CCGSUITK,20000,21,4,4,1.4,1.3,16,5,62
ant,IOWDC5G8,20000,21,4,4,1.4,1.3,16,5,125
ant,64UGWGEQ,20000,21,4,4,1.4,1.3,16,5,187
ant,MEI1HOCZ,20000,21,4,4,1.4,1.3,16,5,250
ant,BWQXR5F4,20000,21,4,8,1.4,1.3,1,5,0
ant,KUVZFJWD,20000,21,4,8,1.4,1.3,1,5,62
ant,VB24QRYJ,20000,21,4,8,1.4,1.3,1,5,125
ant,M384HACB,20000,21,4,8,1.4,1.3,1,5,187
ant,UNMVOROC,20000,21,4,8,1.4,1.3,1,5,250
ant,9CV35JPR,20000,21,4,8,1.4,1.3,4,5,0
ant,IDDT505K,20000,21,4,8,1.4,1.3,4,5,62
ant,QZCG5X4N,20000,21,4,8,1.4,1.3,4,5,125
ant,T3W90KFB,20000,21,4,8,1.4,1.3,4,5,187
ant,CQPFUCK7,20000,21,4,8,1.4,1.3,4,5,250
ant,6A2IAX1E,20000,21,4,8,1.4,1.3,8,5,0
ant,S23MGII6,20000,21,4,8,1.4,1.3,8,5,62
ant,53IC4KTF,20000,21,4,8,1.4,1.3,8,5,125
ant,9QYEO9M7,20000,21,4,8,1.4,1.3,8,5,187
ant,6JHM8B3P,20000,21,4,8,1.4,1.3,8,5,250
ant,RVT95VSZ,20000,21,4,8,1.4,1.3,12,5,0
ant,4IKRC7RK,20000,21,4,8,1.4,1.3,12,5,62
ant,ZEX5P8T4,20000,21,4,8,1.4,1.3,12,5,125
ant,AJY3DLWL,20000,21,4,8,1.4,1.3,12,5,187
ant,OTDJEP51,20000,21,4,8,1.4,1.3,12,5,250
ant,6GVFSF29,20000,21,4,8,1.4,1.3,16,5,0
ant,PF8VL27D,20000,21,4,8,1.4,1.3,16,5,62
ant,0VS01XW6,20000,21,4,8,1.4,1.3,16,5,125
ant,BPOTBIHT,20000,21,4,8,1.4,1.3,16,5,187
ant,P753D6FE,20000,21,4,8,1.4,1.3,16,5,250
ant,CAF0X173,20000,21,4,12,1.4,1.3,1,5,0
ant,TY0ZWVQP,20000,21,4,12,1.4,1.3,1,5,62
ant,FK0GKISQ,20000,21,4,12,1.4,1.3,1,5,125
ant,2IXOJ5IX,20000,21,4,12,1.4,1.3,1,5,187
ant,S9HNKS6L,20000,21,4,12,1.4,1.3,1,5,250
ant,Z09AH8FZ,20000,21,4,12,1.4,1.3,4,5,0
ant,4M54HE51,20000,21,4,12,1.4,1.3,4,5,62
ant,RX3LOEEQ,20000,21,4,12,1.4,1.3,4,5,125
ant,7SCVBE3D,20000,21,4,12,1.4,1.3,4,5,187
ant,XD0A5SWM,20000,21,4,12,1.4,1.3,4,5,250
ant,016ROCL1,20000,21,4,12,1.4,1.3,8,5,0
ant,LTNF8NBA,20000,21,4,12,1.4,1.3,8,5,62
ant,VS9NLJK4,20000,21,4,12,1.4,1.3,8,5,125
ant,Z0Y93RRH,20000,21,4,12,1.4,1.3,8,5,187
ant,2A7SD1DF,20000,21,4,12,1.4,1.3,8,5,250
ant,1W09DCWX,20000,21,4,12,1.4,1.3,12,5,0
ant,XJ77R5AT,20000,21,4,12,1.4,1.3,12,5,62
ant,FDGZ710P,20000,21,4,12,1.4,1.3,12,5,125
ant,824RS2YF,20000,21,4,12,1.4,1.3,12,5,187
ant,CHTQZTM2,20000,21,4,12,1.4,1.3,12,5,250
ant,PURZZQ59,20000,21,4,12,1.4,1.3,16,5,0
ant,IDG1Q9QM,20000,21,4,12,1.4,1.3,16,5,62
ant,KHG8J2VO,20000,21,4,12,1.4,1.3,16,5,125
ant,RRIH4O2K,20000,21,4,12,1.4,1.3,16,5,187
ant,JC665RJZ,20000,21,4,12,1.4,1.3,16,5,250
ant,AKOT92WC,20000,21,4,16,1.4,1.3,1,5,0
ant,SLAPEQR4,20000,21,4,16,1.4,1.3,1,5,62
ant,71ZQ4AJF,20000,21,4,16,1.4,1.3,1,5,125
ant,GNR66NQD,20000,21,4,16,1.4,1.3,1,5,187
ant,WCO3U8D2,20000,21,4,16,1.4,1.3,1,5,250
ant,BQZEJM4W,20000,21,4,16,1.4,1.3,4,5,0
ant,WXZF8VJ1,20000,21,4,16,1.4,1.3,4,5,62
ant,KWQUF2YZ,20000,21,4,16,1.4,1.3,4,5,125
ant,F0OY2AQU,20000,21,4,16,1.4,1.3,4,5,187
ant,WAM5BYNG,20000,21,4,16,1.4,1.3,4,5,250
ant,BVNE1D3N,20000,21,4,16,1.4,1.3,8,5,0
ant,SON4OMCQ,20000,21,4,16,1.4,1.3,8,5,62
ant,S08SPNTG,20000,21,4,16,1.4,1.3,8,5,125
ant,TJWGY14Y,20000,21,4,16,1.4,1.3,8,5,187
ant,NDGVFQ8V,20000,21,4,16,1.4,1.3,8,5,250
ant,POCXAKE0,20000,21,4,16,1.4,1.3,12,5,0
ant,5SQS7FEW,20000,21,4,16,1.4,1.3,12,5,62
ant,UTFAAFUA,20000,21,4,16,1.4,1.3,12,5,125
ant,ZMZXODRV,20000,21,4,16,1.4,1.3,12,5,187
ant,89KRITVC,20000,21,4,16,1.4,1.3,12,5,250
ant,6MFQOTM2,20000,21,4,16,1.4,1.3,16,5,0
ant,W9IDLW20,20000,21,4,16,1.4,1.3,16,5,62
ant,391KQXWG,20000,21,4,16,1.4,1.3,16,5,125
ant,EC35YTTW,20000,21,4,16,1.4,1.3,16,5,187
ant,SD5BYFNW,20000,21,4,16,1.4,1.3,16,5,250
duck,M7YT0W6K,576,21,4,0,1.4,1.3,1,5,0
duck,42W58C2S,576,21,4,0,1.4,1.3,1,5,62
duck,2WHMXV69,576,21,4,0,1.4,1.3,1,5,125
duck,LBS23YYW,576,21,4,0,1.4,1.3,1,5,187
duck,FXP3KIL8,576,21,4,0,1.4,1.3,1,5,250
duck,3DP0V048,576,21,4,0,1.4,1.3,4,5,0
duck,IWUH21N8,576,21,4,0,1.4,1.3,4,5,62
duck,75QHSTF0,576,21,4,0,1.4,1.3,4,5,125
duck,L4PVLJWX,576,21,4,0,1.4,1.3,4,5,187
duck,KR3AAA02,576,21,4,0,1.4,1.3,4,5,250
duck,CMTWYD1A,576,21,4,0,1.4,1.3,8,5,0
duck,1HUDZ1DJ,576,21,4,0,1.4,1.3,8,5,62
duck,OR71K9ZF,576,21,4,0,1.4,1.3,8,5,125
duck,WDCTRLKG,576,21,4,0,1.4,1.3,8,5,187
duck,62BAB6Q3,576,21,4,0,1.4,1.3,8,5,250
duck,2K7B4LQ0,576,21,4,0,1.4,1.3,12,5,0
duck,TEH4G68B,576,21,4,0,1.4,1.3,12,5,62
duck,13GQZ09X,576,21,4,0,1.4,1.3,12,5,125
duck,BKAFMMOY,576,21,4,0,1.4,1.3,12,5,187
duck,WR58EOG2,576,21,4,0,1.4,1.3,12,5,250
duck,HNPU9VN7,576,21,4,0,1.4,1.3,16,5,0
duck,FIZDWI6J,576,21,4,0,1.4,1.3,16,5,62
duck,EW3I4LFK,576,21,4,0,1.4,1.3,16,5,125
duck,404OXADJ,576,21,4,0,1.4,1.3,16,5,187
duck,Z31LGZKG,576,21,4,0,1.4,1.3,16,5,250
duck,Q1V6XFC4,576,21,4,4,1.4,1.3,1,5,0
duck,5I186D7L,576,21,4,4,1.4,1.3,1,5,62
duck,YAQJYQOK,576,21,4,4,1.4,1.3,1,5,125
duck,7U3CKNAG,576,21,4,4,1.4,1.3,1,5,187
duck,7VLL1Z3O,576,21,4,4,1.4,1.3,1,5,250
duck,PMDOX0G7,576,21,4,4,1.4,1.3,4,5,0
duck,X0P7AX6U,576,21,4,4,1.4,1.3,4,5,62
duck,N0C2YKTX,576,21,4,4,1.4,1.3,4,5,125
duck,3NM12C7S,576,21,4,4,1.4,1.3,4,5,187
duck,PAHEGZ6C,576,21,4,4,1.4,1.3,4,5,250
duck,UKSSE29E,576,21,4,4,1.4,1.3,8,5,0
duck,JPXTDQT8,576,21,4,4,1.4,1.3,8,5,62
duck,3QVBBWVK,576,21,4,4,1.4,1.3,8,5,125
duck,MXEHKYAD,576,21,4,4,1.4,1.3,8,5,187
duck,L0F09D73,576,21,4,4,1.4,1.3,8,5,250
duck,879POGOT,576,21,4,4,1.4,1.3,12,5,0
duck,WGBL711T,576,21,4,4,1.4,1.3,12,5,62
duck,N9I7PKRO,576,21,4,4,1.4,1.3,12,5,125
duck,SFAFTNA9,576,21,4,4,1.4,1.3,12,5,187
duck,SNM1FUKC,576,21,4,4,1.4,1.3,12,5,250
duck,Q2Z807BI,576,21,4,4,1.4,1.3,16,5,0
duck,TKV76AER,576,21,4,4,1.4,1.3,16,5,62
duck,AR0U0BOY,576,21,4,4,1.4,1.3,16,5,125
duck,13R6FDZD,576,21,4,4,1.4,1.3,16,5,187
duck,63UU7ZDZ,576,21,4,4,1.4,1.3,16,5,250
duck,KQ9C23IS,576,21,4,8,1.4,1.3,1,5,0
duck,UXWFPMH9,576,21,4,8,1.4,1.3,1,5,62
duck,55NKCTMS,576,21,4,8,1.4,1.3,1,5,125
duck,YL1GF1O9,576,21,4,8,1.4,1.3,1,5,187
duck,OVISYMH7,576,21,4,8,1.4,1.3,1,5,250
duck,OUDLUN6F,576,21,4,8,1.4,1.3,4,5,0
duck,I72DB3MT,576,21,4,8,1.4,1.3,4,5,62
duck,V3TF7JO6,576,21,4,8,1.4,1.3,4,5,125
duck,HXNIB0RP,576,21,4,8,1.4,1.3,4,5,187
duck,OLD555TQ,576,21,4,8,1.4,1.3,4,5,250
duck,MTLSCR5J,576,21,4,8,1.4,1.3,8,5,0
duck,ZZRJD7Z4,576,21,4,8,1.4,1.3,8,5,62
duck,T6ZRWXSQ,576,21,4,8,1.4,1.3,8,5,125
duck,B9RYNV6G,576,21,4,8,1.4,1.3,8,5,187
duck,YXS0NX16,576,21,4,8,1.4,1.3,8,5,250
duck,PFVGVP9Z,576,21,4,8,1.4,1.3,12,5,0
duck,KAAXKZE4,576,21,4,8,1.4,1.3,12,5,62
duck,86ZKRWNO,576,21,4,8,1.4,1.3,12,5,125
duck,N6YUXV7U,576,21,4,8,1.4,1.3,12,5,187
duck,WU6YL96E,576,21,4,8,1.4,1.3,12,5,250
duck,SMKT5ZT0,576,21,4,8,1.4,1.3,16,5,0
duck,QDL1TZGB,576,21,4,8,1.4,1.3,16,5,62
duck,87QBRPYW,576,21,4,8,1.4,1.3,16,5,125
duck,PWTOC8N8,576,21,4,8,1.4,1.3,16,5,187
duck,U9FLLBU9,576,21,4,8,1.4,1.3,16,5,250
duck,AEHCLQN0,576,21,4,12,1.4,1.3,1,5,0
duck,39HYTIO9,576,21,4,12,1.4,1.3,1,5,62
duck,GIV0AUDG,576,21,4,12,1.4,1.3,1,5,125
duck,C03OT6U8,576,21,4,12,1.4,1.3,1,5,187
duck,V1RSX9VZ,576,21,4,12,1.4,1.3,1,5,250
duck,9F3ICB60,576,21,4,12,1.4,1.3,4,5,0
duck,5A629C43,576,21,4,12,1.4,1.3,4,5,62
duck,YDYEQW4Z,576,21,4,12,1.4,1.3,4,5,125
duck,MSDTFSFH,576,21,4,12,1.4,1.3,4,5,187
duck,3WA11FNG,576,21,4,12,1.4,1.3,4,5,250
duck,MKX0GKHB,576,21,4,12,1.4,1.3,8,5,0
duck,GUKH96U7,576,21,4,12,1.4,1.3,8,5,62
duck,X16WOPIB,576,21,4,12,1.4,1.3,8,5,125
duck,4XY9FB1V,576,21,4,12,1.4,1.3,8,5,187
duck,220GJ7VP,576,21,4,12,1.4,1.3,8,5,250
duck,JPJPEDKG,576,21,4,12,1.4,1.3,12,5,0
duck,449MOTQW,576,21,4,12,1.4,1.3,12,5,62
duck,VQLQ531E,576,21,4,12,1.4,1.3,12,5,125
duck,VNNVTPMI,576,21,4,12,1.4,1.3,12,5,187
duck,C7BIA121,576,21,4,12,1.4,1.3,12,5,250
duck,D31G98EV,576,21,4,12,1.4,1.3,16,5,0
duck,XMZYA1IC,576,21,4,12,1.4,1.3,16,5,62
duck,AGO5W983,576,21,4,12,1.4,1.3,16,5,125
duck,6QURL39H,576,21,4,12,1.4,1.3,16,5,187
duck,3EJ2J23P,576,21,4,12,1.4,1.3,16,5,250
duck,7Z3IBGTF,576,21,4,16,1.4,1.3,1,5,0
duck,BM5Z7Z56,576,21,4,16,1.4,1.3,1,5,62
duck,51THO3PU,576,21,4,16,1.4,1.3,1,5,125
duck,K9PS7YIC,576,21,4,16,1.4,1.3,1,5,187
duck,05J43YR8,576,21,4,16,1.4,1.3,1,5,250
duck,1NUIOP3F,576,21,4,16,1.4,1.3,4,5,0
duck,ZCT1WR81,576,21,4,16,1.4,1.3,4,5,62
duck,MT9834FI,576,21,4,16,1.4,1.3,4,5,125
duck,HH8SD2L9,576,21,4,16,1.4,1.3,4,5,187
duck,DL5ZFU09,576,21,4,16,1.4,1.3,4,5,250
duck,9ON4MGA2,576,21,4,16,1.4,1.3,8,5,0
duck,139J632Q,576,21,4,16,1.4,1.3,8,5,62
duck,V6IUTHXO,576,21,4,16,1.4,1.3,8,5,125
duck,VW8LCIAF,576,21,4,16,1.4,1.3,8,5,187
duck,SRCJ6XCL,576,21,4,16,1.4,1.3,8,5,250
duck,QJRWSZNF,576,21,4,16,1.4,1.3,12,5,0
duck,EVUBOZYC,576,21,4,16,1.4,1.3,12,5,62
duck,JI4SS2O0,576,21,4,16,1.4,1.3,12,5,125
duck,BEFTKQP2,576,21,4,16,1.4,1.3,12,5,187
duck,LHWA8RC0,576,21,4,16,1.4,1.3,12,5,250
duck,GECXLGFM,576,21,4,16,1.4,1.3,16,5,0
duck,QVF9B4RH,576,21,4,16,1.4,1.3,16,5,62
duck,S3CO93UN,576,21,4,16,1.4,1.3,16,5,125
duck,BZ5B21GX,576,21,4,16,1.4,1.3,16,5,187
duck,TWJRX6YP,576,21,4,16,1.4,1.3,16,5,250
duck,IOV6A4ED,1536,21,4,0,1.4,1.3,1,5,0
duck,CNWRZ6UJ,1536,21,4,0,1.4,1.3,1,5,62
duck,EU964PI6,1536,21,4,0,1.4,1.3,1,5,125
duck,52ZLCMDD,1536,21,4,0,1.4,1.3,1,5,187
duck,AZGDBMKW,1536,21,4,0,1.4,1.3,1,5,250
duck,G9E5J223,1536,21,4,0,1.4,1.3,4,5,0
duck,ZNAX04HR,1536,21,4,0,1.4,1.3,4,5,62
duck,1NADJHF7,1536,21,4,0,1.4,1.3,4,5,125
duck,RGM63LX1,1536,21,4,0,1.4,1.3,4,5,187
duck,DG24CS5R,1536,21,4,0,1.4,1.3,4,5,250
duck,PRW22QLO,1536,21,4,0,1.4,1.3,8,5,0
duck,JBX2WZR3,1536,21,4,0,1.4,1.3,8,5,62
duck,B1G5JGVP,1536,21,4,0,1.4,1.3,8,5,125
duck,P7IAR5BK,1536,21,4,0,1.4,1.3,8,5,187
duck,YI4VBDBB,1536,21,4,0,1.4,1.3,8,5,250
duck,G4H4NLON,1536,21,4,0,1.4,1.3,12,5,0
duck,LLWOQLTO,1536,21,4,0,1.4,1.3,12,5,62
duck,J8LXQH8L,1536,21,4,0,1.4,1.3,12,5,125
duck,96IS0X3H,1536,21,4,0,1.4,1.3,12,5,187
duck,3G9CPE0O,1536,21,4,0,1.4,1.3,12,5,250
duck,1WHV2ERD,1536,21,4,0,1.4,1.3,16,5,0
duck,85JVR7GK,1536,21,4,0,1.4,1.3,16,5,62
duck,GS3JYAFN,1536,21,4,0,1.4,1.3,16,5,125
duck,C2QLEWCX,1536,21,4,0,1.4,1.3,16,5,187
duck,UF7WGHA0,1536,21,4,0,1.4,1.3,16,5,250
duck,F4X6Q1BD,1536,21,4,4,1.4,1.3,1,5,0
duck,QNBD4GX5,1536,21,4,4,1.4,1.3,1,5,62
duck,26TB0MO7,1536,21,4,4,1.4,1.3,1,5,125
duck,X1TNSTHB,1536,21,4,4,1.4,1.3,1,5,187
duck,T0Z1B74C,1536,21,4,4,1.4,1.3,1,5,250
duck,YB3SN65H,1536,21,4,4,1.4,1.3,4,5,0
duck,ER20ZG1Y,1536,21,4,4,1.4,1.3,4,5,62
duck,NG17CPW5,1536,21,4,4,1.4,1.3,4,5,125
duck,GXUSO7CQ,1536,21,4,4,1.4,1.3,4,5,187
duck,5OPB3D4F,1536,21,4,4,1.4,1.3,4,5,250
duck,AZJW2HMH,1536,21,4,4,1.4,1.3,8,5,0
duck,HP9WAX1W,1536,21,4,4,1.4,1.3,8,5,62
duck,6Z4A0M4P,1536,21,4,4,1.4,1.3,8,5,125
duck,1ZPEK2U8,1536,21,4,4,1.4,1.3,8,5,187
duck,P8BAN70F,1536,21,4,4,1.4,1.3,8,5,250
duck,3NA7A42N,1536,21,4,4,1.4,1.3,12,5,0
duck,NV9S9LUW,1536,21,4,4,1.4,1.3,12,5,62
duck,2OGNR0NA,1536,21,4,4,1.4,1.3,12,5,125
duck,DQX6WQVZ,1536,21,4,4,1.4,1.3,12,5,187
duck,2DMIIXHC,1536,21,4,4,1.4,1.3,12,5,250
duck,5NXUYIBR,1536,21,4,4,1.4,1.3,16,5,0
duck,K8OBI47A,1536,21,4,4,1.4,1.3,16,5,62
duck,FA482FR5,1536,21,4,4,1.4,1.3,16,5,125
duck,7W4SCVPD,1536,21,4,4,1.4,1.3,16,5,187
duck,EJ99DPY5,1536,21,4,4,1.4,1.3,16,5,250
duck,81D9V7WS,1536,21,4,8,1.4,1.3,1,5,0
duck,29MVS7Y2,1536,21,4,8,1.4,1.3,1,5,62
duck,8017VOO0,1536,21,4,8,1.4,1.3,1,5,125
