Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF
ant,AMNVHOQF,1536,21,4,8,1.4,1.3,4,5,125,33.25460386251401,0.9354063743975624,96.8573004287974,18.50940782184652,24.385145303528176
ant,Y8YEGI9T,1536,21,4,8,1.4,1.3,4,5,187,33.25010191670769,0.9353745203113082,96.54872899199988,18.64791649824463,24.38326844468108
ant,N61NOGTL,1536,21,4,8,1.4,1.3,4,5,250,33.24993294138805,0.9353767055184092,96.54421638072176,18.628735088963413,24.402874148783155
ant,2OAAX28A,1536,21,4,8,1.4,1.3,8,5,0,33.32022436391073,0.9363531743116048,94.71342214107884,18.76442002229627,25.089791126384544
ant,XZP08U4W,1536,21,4,8,1.4,1.3,8,5,62,33.257388320319656,0.9355446761520348,95.9030043359591,18.539525424670032,24.27855963899787
ant,8KFQZFXC,1536,21,4,8,1.4,1.3,8,5,125,33.249724757461266,0.9354427575471982,96.2099218162179,18.65582444423832,24.096768532183297
ant,WZF1H0AG,1536,21,4,8,1.4,1.3,8,5,187,33.24401851273986,0.9354662162747548,96.09824361146624,18.473639879683045,24.468358300551007
ant,5LAYSNEU,1536,21,4,8,1.4,1.3,8,5,250,33.24383735162222,0.9354685340354691,96.0902908621918,18.47064097007234,24.484729786723808
ant,ABBW6EXC,1536,21,4,8,1.4,1.3,12,5,0,33.29609970014291,0.9364003076482176,95.03670049396152,18.85791458953104,25.16808798602119
ant,ZXFMDM96,1536,21,4,8,1.4,1.3,12,5,62,33.26008173228664,0.9356310563300972,96.05466351690625,18.75295780999052,24.371835470383235
ant,ENX96O2U,1536,21,4,8,1.4,1.3,12,5,125,33.25099514013687,0.9354780583239314,95.87705424459492,18.41955919100595,24.260451216366903
ant,0WS47U8A,1536,21,4,8,1.4,1.3,12,5,187,33.245459941631346,0.9355101027892004,96.00004194522177,18.429345265786097,24.648129757337426
ant,REF3XE61,1536,21,4,8,1.4,1.3,12,5,250,33.24573398125139,0.9355108465128276,96.00229601894075,18.46185064775112,24.637561697220647
ant,9U01Y0FZ,1536,21,4,8,1.4,1.3,16,5,0,33.30618776334844,0.9364011261000562,94.86928250577746,19.05060890534053,24.985467096574126
ant,SAEFG4D4,1536,21,4,8,1.4,1.3,16,5,62,33.25680698985002,0.9356430338982918,95.89534889571244,18.551677384396445,24.458147816868237
ant,5B1UIRO7,1536,21,4,8,1.4,1.3,16,5,125,33.24937406975095,0.9355253271795624,95.83386448352368,18.53174696987174,24.33577366802832
ant,G3XFQBL2,1536,21,4,8,1.4,1.3,16,5,187,33.248214464678064,0.9355422231688428,95.47946703236325,18.464454163774416,24.589884168411743
ant,4POE7R6R,1536,21,4,8,1.4,1.3,16,5,250,33.248209313598906,0.9355420413895033,95.48010585695174,18.464454163774416,24.58964591812102
ant,0M8ZSQC1,1536,21,4,12,1.4,1.3,1,5,0,33.29004953096232,0.9362230594478436,95.31764972878658,18.882669843416146,25.057948048551875
ant,1RRHHDXU,1536,21,4,12,1.4,1.3,1,5,62,33.26939027394212,0.9353989914282044,96.84916070808193,18.526108628129197,23.98594816470284
ant,Y11QACKP,1536,21,4,12,1.4,1.3,1,5,125,33.25439417197033,0.935399187441489,97.12327891191228,18.57287066034973,24.246374111112807
ant,NBTN8FYU,1536,21,4,12,1.4,1.3,1,5,187,33.24672753073949,0.9353624982620352,96.85273315377206,18.63618843085086,24.334248898921327
ant,TA247H6F,1536,21,4,12,1.4,1.3,1,5,250,33.24629084906278,0.9353818878605592,96.880625115165,18.649698968395192,24.373545632926422
ant,BBMJGN83,1536,21,4,12,1.4,1.3,4,5,0,33.29936734857023,0.9363422322629104,94.994309322408,18.849487264199563,25.14172466343878
ant,GE5HVK1K,1536,21,4,12,1.4,1.3,4,5,62,33.26087022978331,0.935493847327446,96.70283924345294,18.48750882256036,24.167156798268525
ant,TPJQGNVK,1536,21,4,12,1.4,1.3,4,5,125,33.249875416517874,0.9354415518134388,96.73042283398776,18.47168173135704,24.549735669779142
ant,CTFFFHIA,1536,21,4,12,1.4,1.3,4,5,187,33.2433970897769,0.9354150058025152,96.55168845202996,18.61994916043336,24.23067303630244
ant,JO7X5ZP7,1536,21,4,12,1.4,1.3,4,5,250,33.24465657782882,0.9354422558006362,96.47933650972574,18.575020139302826,24.34458572784181
ant,X67JGTO1,1536,21,4,12,1.4,1.3,8,5,0,33.30109378598403,0.9363393641229886,95.02991615034396,18.774629879852117,25.301319233487344
ant,JXRXG5QY,1536,21,4,12,1.4,1.3,8,5,62,33.26270343132954,0.93553063910992,96.28421074363908,18.534293343384608,23.843671045484964
ant,X5VLCJXW,1536,21,4,12,1.4,1.3,8,5,125,33.25352267757238,0.9355362256368002,96.5863499787425,18.525746970971724,24.3468130341603
ant,D5GCSKQS,1536,21,4,12,1.4,1.3,8,5,187,33.24355777836509,0.9355095227559408,96.03104116521938,18.50376894952119,24.278775611580915
ant,GEY8S08L,1536,21,4,12,1.4,1.3,8,5,250,33.24657115657786,0.9354928011324868,96.05290268732531,18.449481361599474,24.23477865240812
ant,JJ7UP404,1536,21,4,12,1.4,1.3,12,5,0,33.30830334387082,0.9363834579192584,94.8312540091786,19.02487009295245,25.18891970752674
ant,UE9TSLYW,1536,21,4,12,1.4,1.3,12,5,62,33.26190316951683,0.93560911618655,95.56116881353266,18.588028586447532,23.900961492569817
ant,DCTEH30X,1536,21,4,12,1.4,1.3,12,5,125,33.25281751020078,0.9356094272575568,96.3381478506388,18.436883440486906,24.474367530426303
ant,WQHSTJ9B,1536,21,4,12,1.4,1.3,12,5,187,33.23920474980171,0.9355884049069229,95.7248135432022,18.49066403528469,24.34645677325984
ant,3XVYG45U,1536,21,4,12,1.4,1.3,12,5,250,33.238258901355415,0.9355927459636136,95.82519789051469,18.562905994542437,24.341957137472654
ant,DE5RDR2C,1536,21,4,12,1.4,1.3,16,5,0,33.29750955598537,0.9363573857800878,94.83937821741982,18.84025888952217,25.24801992667148
ant,F36A7PLF,1536,21,4,12,1.4,1.3,16,5,62,33.261787670114515,0.9356474508693562,95.70088405748078,18.520466433052118,24.132837052273924
ant,TAKQ68LJ,1536,21,4,12,1.4,1.3,16,5,125,33.24537465758181,0.9355982800028216,96.28164135557743,18.520830386649507,24.55003601870014
ant,UMLXRSB1,1536,21,4,12,1.4,1.3,16,5,187,33.236717424827994,0.9355717565289776,95.4388178585276,18.50902273966014,24.234944762102916
ant,E1MUU5L1,1536,21,4,12,1.4,1.3,16,5,250,33.23602154984995,0.9355797797293212,95.41414500606533,18.46117274043517,24.34162335766872
ant,XLTIA75B,1536,21,4,16,1.4,1.3,1,5,0,33.28976603544416,0.9362275422509037,95.15448043348071,18.85804495397032,25.05954108554505
ant,GCRJ0I3F,1536,21,4,16,1.4,1.3,1,5,62,33.2668856143887,0.9354369566215212,96.36589300795404,18.47391398272032,23.81660013866096
ant,6JB2830I,1536,21,4,16,1.4,1.3,1,5,125,33.2619271790908,0.9354784556882298,97.3100447175772,18.514101492191287,24.029484861542866
ant,ZBUASHX5,1536,21,4,16,1.4,1.3,1,5,187,33.250824874649474,0.9354193231359644,97.09369215122304,18.497678317871216,24.087150276930053
ant,J7SJ4TRT,1536,21,4,16,1.4,1.3,1,5,250,33.25188935265738,0.9354273608667932,97.08425319990518,18.494584277158747,24.078931080392746
ant,1QCIGKNZ,1536,21,4,16,1.4,1.3,4,5,0,33.29805109403008,0.9363216324825192,95.04777957962884,18.792256663769784,25.25056950007796
ant,T0FYOHGJ,1536,21,4,16,1.4,1.3,4,5,62,33.26565940406804,0.9355676796898912,95.9859184162137,18.49752513181336,23.93291023176312
ant,1H8O8LC8,1536,21,4,16,1.4,1.3,4,5,125,33.262094825989706,0.9355577099975662,96.99934269024286,18.54845798087468,24.02357223174858
ant,YZZNPMF8,1536,21,4,16,1.4,1.3,4,5,187,33.250185066167255,0.9354945439011304,96.78416546823178,18.586705851483565,24.165502250989285
ant,EIEHIKQZ,1536,21,4,16,1.4,1.3,4,5,250,33.2466936659261,0.9354725658003964,96.8175980317356,18.47005536529776,24.242447800408723
ant,UNOS0G0P,1536,21,4,16,1.4,1.3,8,5,0,33.299272352864264,0.9363443101223428,94.92046464005205,18.95908389839076,25.20411243418281
ant,LSYE9Z1X,1536,21,4,16,1.4,1.3,8,5,62,33.26860378652842,0.9356696466308329,95.70061001056642,18.557599992003077,23.956568244831534
ant,FWRWZKH7,1536,21,4,16,1.4,1.3,8,5,125,33.25405193505198,0.9356099485757932,96.62947663183884,18.519000631281557,24.018404227160403
ant,16IWJYWO,1536,21,4,16,1.4,1.3,8,5,187,33.25065996603575,0.9356030590498624,96.66344738978718,18.552827508947814,24.3220391323316
ant,7C7EUVQ5,1536,21,4,16,1.4,1.3,8,5,250,33.253262546071966,0.935611172101984,96.62738811968325,18.530679876645216,24.352811376077067
ant,LVZJ2LIE,1536,21,4,16,1.4,1.3,12,5,0,33.294488467976066,0.9364040713405136,94.85684255948264,18.70562329941691,25.381444444437843
ant,MEOUPXU5,1536,21,4,16,1.4,1.3,12,5,62,33.268837927802934,0.9357248227394636,95.11026474014962,18.598364983716262,24.07085998245654
ant,H8UZ5OUO,1536,21,4,16,1.4,1.3,12,5,125,33.2511775406166,0.9356555858654764,96.45134137136468,18.47637087040134,24.072241084217648
ant,I5DOHHOT,1536,21,4,16,1.4,1.3,12,5,187,33.25733392108502,0.9356167888759974,96.2365213477367,18.48286289567857,24.31092537592194
ant,8MDFKOML,1536,21,4,16,1.4,1.3,12,5,250,33.253792416976,0.935602954074518,96.26883069221796,18.46224644170237,24.313293419618127
ant,KNJLUX1K,1536,21,4,16,1.4,1.3,16,5,0,33.30415086644245,0.93631827653344,94.7574858371146,18.930199983067887,25.12845224409744
ant,X3I2XXR9,1536,21,4,16,1.4,1.3,16,5,62,33.25906202195791,0.935686754646586,95.04601059253302,18.592733243908985,23.959761863118807
ant,4G06THEM,1536,21,4,16,1.4,1.3,16,5,125,33.249684468898735,0.9357130044135288,96.16592347867144,18.44812050694686,24.327583805651816
ant,AXDOVM2X,1536,21,4,16,1.4,1.3,16,5,187,33.24387494302898,0.9356404397618118,95.56207316643052,18.57694300055248,24.36420820209923
ant,LW8LVQ43,1536,21,4,16,1.4,1.3,16,5,250,33.24355108326735,0.9356436868805196,95.55746062199614,18.548400022289464,24.36819403611427
ant,4PM1C5BT,3072,21,4,0,1.4,1.3,1,5,0,33.44592166833873,0.936868680650322,94.267440408154,18.734387099065152,26.957527813948367
ant,86S2YX2E,3072,21,4,0,1.4,1.3,1,5,62,33.43666489984114,0.9368517938537976,94.43343649230698,18.655525705918446,26.58294599918978
ant,0TY26QOK,3072,21,4,0,1.4,1.3,1,5,125,33.45356516487624,0.9369540190815332,94.39300706632736,18.6041703683798,26.01725211191665
ant,RCHYTB0M,3072,21,4,0,1.4,1.3,1,5,187,33.458541180650464,0.9370263272256992,94.2437253127208,18.622106839271567,25.57746622147644
ant,YTF5EO3C,3072,21,4,0,1.4,1.3,1,5,250,33.45654982216409,0.9370026051701598,94.30146201141288,18.613630136029048,25.61152271935665
ant,NU0VWYSZ,3072,21,4,0,1.4,1.3,4,5,0,33.44800856818815,0.9368853975291276,94.1602427112604,18.79137725201244,27.03632469758289
ant,KAUABIO5,3072,21,4,0,1.4,1.3,4,5,62,33.435119101141595,0.9368698982457024,94.39562230202188,18.530207850414044,26.79015603946495
ant,564RLVG5,3072,21,4,0,1.4,1.3,4,5,125,33.45565359837165,0.9369775741847594,94.34915881145972,18.556283656369857,26.06425896658128
ant,47JAAD92,3072,21,4,0,1.4,1.3,4,5,187,33.4601668038612,0.9370397700006096,94.18930738619788,18.62269669549992,25.627488502790683
ant,AP20MRFS,3072,21,4,0,1.4,1.3,4,5,250,33.45853013609102,0.9370251668626396,94.19450135270792,18.63320901998688,25.66167880547554
ant,1T693CFZ,3072,21,4,0,1.4,1.3,8,5,0,33.446164165497855,0.9368866269861288,94.16730498021082,18.77479573941721,27.008526703860483
ant,WYVDT01N,3072,21,4,0,1.4,1.3,8,5,62,33.43454332793256,0.9368531333273324,94.43055163634952,18.599242506389366,26.828265237870045
ant,YHDM0H5Y,3072,21,4,0,1.4,1.3,8,5,125,33.45591461618638,0.9369882360026612,94.36023936667928,18.517287650527464,25.97284835234048
ant,GWUHIFL0,3072,21,4,0,1.4,1.3,8,5,187,33.460397446443885,0.9370453138256548,94.2148546714729,18.66307483992871,25.61790395755044
ant,1QGRHJ40,3072,21,4,0,1.4,1.3,8,5,250,33.45928891440921,0.9370379053538118,94.25013279474544,18.63140766954849,25.6544004904447
ant,7B6GED0W,3072,21,4,0,1.4,1.3,12,5,0,33.445780346676976,0.9368807756485632,94.15945611928782,18.803710191353183,27.07947713234579
ant,ZZAQS0VV,3072,21,4,0,1.4,1.3,12,5,62,33.43586422553478,0.9368659684907144,94.3755939486594,18.65608523814501,26.797571467354175
ant,T3JOUVQP,3072,21,4,0,1.4,1.3,12,5,125,33.452090835789505,0.9369750233431954,94.2968755638283,18.5607463799194,26.0090084160078
ant,PC4H51J6,3072,21,4,0,1.4,1.3,12,5,187,33.457842603675424,0.9370296552999696,94.21403969134848,18.63356334312929,25.675295537135955
ant,CQEE1JJZ,3072,21,4,0,1.4,1.3,12,5,250,33.45873057052496,0.9370362601469998,94.23832204117346,18.53000127300236,25.65939476834997
ant,6JTQIAZ9,3072,21,4,0,1.4,1.3,16,5,0,33.44750006877134,0.9368861599348076,94.1791734434022,18.783151531050063,27.061745236795264
ant,BL2GWV95,3072,21,4,0,1.4,1.3,16,5,62,33.432572056435966,0.936848788119074,94.37391617457656,18.558466595690632,26.782264812456702
ant,V0N0P6ED,3072,21,4,0,1.4,1.3,16,5,125,33.45448235172865,0.9369783315492508,94.2951746080074,18.574534570350583,26.01988383674124
ant,ARBTO9DV,3072,21,4,0,1.4,1.3,16,5,187,33.45791639270044,0.9370222604689906,94.25421440012514,18.528006024539877,25.83405046694095
ant,KF8HNF1V,3072,21,4,0,1.4,1.3,16,5,250,33.455992573787206,0.9370200746688084,94.2866274734066,18.63774103079169,25.856233569814734
ant,N3I108Y4,3072,21,4,4,1.4,1.3,1,5,0,33.476356089912,0.9369574773370924,94.54665710677894,18.80076844125272,21.69530490514585
ant,OPSOJLN7,3072,21,4,4,1.4,1.3,1,5,62,33.48214493753093,0.9371134718852256,94.58809074203631,18.031401213943465,21.434889143785377
ant,88H9OQD1,3072,21,4,4,1.4,1.3,1,5,125,33.48223166948241,0.9371112831196382,94.64757773991732,17.987395654415465,21.564974890121437
ant,QKN58FD6,3072,21,4,4,1.4,1.3,1,5,187,33.486610082925104,0.9371226693860334,94.58686732113928,18.072490609853084,21.46904121948448
ant,1P2BV53C,3072,21,4,4,1.4,1.3,1,5,250,33.4864505519376,0.937119561937911,94.606843756718,18.05339989462836,21.52949194105986
ant,N16F6HRI,3072,21,4,4,1.4,1.3,4,5,0,33.47903252136963,0.9370680033270992,94.08676301771428,18.7431925278345,21.429451736716985
ant,G27MECRS,3072,21,4,4,1.4,1.3,4,5,62,33.50252647042147,0.937254318846992,94.17629060762928,17.903464512124287,21.1313627632939
ant,O7WMBBZK,3072,21,4,4,1.4,1.3,4,5,125,33.5010722561793,0.9372514011848032,94.18428663252026,17.924999106705588,21.312334428456055
ant,ZFTZN3JR,3072,21,4,4,1.4,1.3,4,5,187,33.50940938821059,0.9372617987851004,94.10691798410538,17.936542008011717,21.30368479427643
ant,6NTUJFZY,3072,21,4,4,1.4,1.3,4,5,250,33.508558019255354,0.93726115558871,94.15681572605716,17.892781268440256,21.273648590070707
ant,4DBBUPHD,3072,21,4,4,1.4,1.3,8,5,0,33.506339269503975,0.9372021852441096,93.96678181118908,18.774623071958995,21.38124050902972
ant,PTPBS9V6,3072,21,4,4,1.4,1.3,8,5,62,33.52187853834627,0.9373743892902164,93.96568053228268,17.727533308037458,21.13677630856681
ant,RC1IWFLH,3072,21,4,4,1.4,1.3,8,5,125,33.5227974025952,0.9373775085999598,93.94448085695171,17.782268197218567,21.382341184458674
ant,0YH4BDN6,3072,21,4,4,1.4,1.3,8,5,187,33.526376354245336,0.9373784788805454,93.93999267863042,17.660232077683183,21.34301815589249
ant,IXHW1PJR,3072,21,4,4,1.4,1.3,8,5,250,33.525712912749526,0.9373678662883702,93.98159122165028,17.692927815482122,21.307663712079044
ant,QBKHT6BY,3072,21,4,4,1.4,1.3,12,5,0,33.5079774192404,0.9372516532442464,93.85450899437996,18.6669839181104,21.413383436422148
ant,DFQ97IZC,3072,21,4,4,1.4,1.3,12,5,62,33.5339990172673,0.9374539487397492,93.75634447122026,17.672333733826097,21.29441414100453
ant,EZF6NOZ6,3072,21,4,4,1.4,1.3,12,5,125,33.53291482941501,0.9374349766702794,93.8102625808074,17.837529200812398,21.381670055299413
ant,439ASD9A,3072,21,4,4,1.4,1.3,12,5,187,33.53426860417097,0.9374369261276664,93.86039862416318,17.76194734587699,21.388007151650168
ant,2ZNU5BL9,3072,21,4,4,1.4,1.3,12,5,250,33.53533087989572,0.9374380847114828,93.89253624095956,17.858487749191212,21.351007409766048
ant,4IFVPO16,3072,21,4,4,1.4,1.3,16,5,0,33.51840961836522,0.9372988491509092,93.8022446014046,18.602419106399005,21.53346645141803
ant,CRL4NTSY,3072,21,4,4,1.4,1.3,16,5,62,33.53525653638584,0.9374785945190126,93.74733094510084,17.74102451928342,21.254802747277576
ant,0ZSGGVCO,3072,21,4,4,1.4,1.3,16,5,125,33.534031854024576,0.9374618494688576,93.80997204611585,17.800440910362987,21.40796128870407
ant,DJ58PY2D,3072,21,4,4,1.4,1.3,16,5,187,33.53789502280439,0.9374701528999936,93.80468727566829,17.693625380258393,21.52084478202327
ant,LB8QFJC9,3072,21,4,4,1.4,1.3,16,5,250,33.53820522570772,0.937461667096437,93.7900851248675,17.76349422207646,21.4759260980473
ant,1ZTUPZSY,3072,21,4,8,1.4,1.3,1,5,0,33.472914228484335,0.9369520097229612,94.52643218729848,18.71895903416889,21.79375249130525
ant,MT9O58T2,3072,21,4,8,1.4,1.3,1,5,62,33.47527852775853,0.9371501868637048,94.52373257770748,17.976448983635365,21.23400496305951
ant,21J25K4U,3072,21,4,8,1.4,1.3,1,5,125,33.47839223167267,0.937139092689723,94.6212975559126,18.008001128396636,21.23064573486116
ant,RU3HILZH,3072,21,4,8,1.4,1.3,1,5,187,33.47327976862037,0.9371449475857748,94.60494447011656,17.937078893626538,21.257049603823805
ant,WTEBA5GP,3072,21,4,8,1.4,1.3,1,5,250,33.47400386178768,0.9371456844889704,94.5950893835702,17.973239754338834,21.27131975559437
ant,NLBKS2R3,3072,21,4,8,1.4,1.3,4,5,0,33.48838573706025,0.9370818120330128,94.10750297389406,18.63689194181964,21.536033622684
ant,DBL7MXSJ,3072,21,4,8,1.4,1.3,4,5,62,33.49778847152833,0.9372838990605292,94.13705891477224,17.914737004806128,20.964836204755144
ant,QHCB3RSX,3072,21,4,8,1.4,1.3,4,5,125,33.50033760594756,0.9372831256828498,94.19844050028588,17.896466885590907,21.03700263432397
ant,9I6WX22G,3072,21,4,8,1.4,1.3,4,5,187,33.498472501365285,0.9372921218326437,94.2027964896774,17.866735080645757,21.03270949520801
ant,ZWSCV0G7,3072,21,4,8,1.4,1.3,4,5,250,33.498355456206006,0.937288098370851,94.17910567844612,17.86694696470447,21.04950578454598
ant,1HZ4522A,3072,21,4,8,1.4,1.3,8,5,0,33.499777261422715,0.9371784717882452,93.94460375231286,18.797474169048417,21.427761717658555
ant,I4RJQOST,3072,21,4,8,1.4,1.3,8,5,62,33.520868138497434,0.9374114740547256,93.94558185274444,17.697045967404566,20.91602147839369
ant,EFZK4U0D,3072,21,4,8,1.4,1.3,8,5,125,33.51704627937416,0.9374024494370418,94.05787024080982,17.791159754478013,20.972044364863446
ant,WXX4V23Z,3072,21,4,8,1.4,1.3,8,5,187,33.52217336286539,0.9374124478937974,93.99616113347224,17.768744371238608,20.98856003840393
ant,8AFGDC74,3072,21,4,8,1.4,1.3,8,5,250,33.5219147556525,0.9374140477299098,93.96374410979438,17.760115513218256,21.005417902573523
ant,L7OHHTR6,3072,21,4,8,1.4,1.3,12,5,0,33.50368721282836,0.9372396356430812,93.85896087535896,18.82281660968562,21.241812122674148
ant,TQ7XUUKM,3072,21,4,8,1.4,1.3,12,5,62,33.53155013379244,0.9374821589360782,93.8117085063206,17.68034036246384,21.05631365614505
ant,TEI9IBK0,3072,21,4,8,1.4,1.3,12,5,125,33.52876507892043,0.937473106740126,93.89768463935144,17.702285871414208,21.070713223331087
ant,0Z8IXNET,3072,21,4,8,1.4,1.3,12,5,187,33.527172579467575,0.9374826725442612,93.83196200589452,17.75334220927591,21.050109548873067
ant,C2CNMHNZ,3072,21,4,8,1.4,1.3,12,5,250,33.5284350152054,0.9374768007453994,93.83346096725096,17.815056211065826,21.03190629365826
ant,60SJMT87,3072,21,4,8,1.4,1.3,16,5,0,33.52275955617283,0.9373096135718312,93.77513782481304,18.675312064948724,21.387478592830732
ant,T228DMR5,3072,21,4,8,1.4,1.3,16,5,62,33.534724545733035,0.9375022875135812,93.74341124839728,17.662506214924065,21.01867424902512
ant,7VXNKARY,3072,21,4,8,1.4,1.3,16,5,125,33.535974159404375,0.9375082230686548,93.8247236449888,17.680976161397506,21.1351422664766
ant,VVL862HW,3072,21,4,8,1.4,1.3,16,5,187,33.53177056578292,0.9375085492632282,93.83811826405204,17.622671006583765,21.197876762286302
ant,0P965SKA,3072,21,4,8,1.4,1.3,16,5,250,33.53118688580313,0.9375053279435456,93.83778877482764,17.74256175191835,21.13512001845779
ant,6T0YA3L3,3072,21,4,12,1.4,1.3,1,5,0,33.47081290782454,0.936941697526334,94.53464410801892,18.80672592182571,21.744621154739317
ant,ZDBH3SAN,3072,21,4,12,1.4,1.3,1,5,62,33.4756283488452,0.9371687734304968,94.50163546057324,17.911807994166946,21.110531197433385
ant,VK0KABU1,3072,21,4,12,1.4,1.3,1,5,125,33.474938261518574,0.937168504468244,94.5795844537919,17.959710492214498,21.24507373030232
ant,IJAD38XJ,3072,21,4,12,1.4,1.3,1,5,187,33.477796220098675,0.9371591880546872,94.64887966489889,17.90524152432819,21.276367776159024
ant,31IS4TD6,3072,21,4,12,1.4,1.3,1,5,250,33.4767107023096,0.9371586640675864,94.72298524137604,17.942266539124933,21.25712695520036
ant,CU34GPTH,3072,21,4,12,1.4,1.3,4,5,0,33.48745750200627,0.9370739866251968,94.11143167145563,18.70919563520772,21.57648627239137
ant,T6A18VK6,3072,21,4,12,1.4,1.3,4,5,62,33.49829212008137,0.9373160265571442,94.17065304025785,17.76328264685589,20.91151996692785
ant,BMOP3XIN,3072,21,4,12,1.4,1.3,4,5,125,33.4969988044246,0.937303671492866,94.21898539468933,17.86125688883891,21.039606730907668
ant,CMSGI1BM,3072,21,4,12,1.4,1.3,4,5,187,33.501263530889766,0.937302960388696,94.29167940318662,17.807961725630225,21.047750284610856
ant,B4OV6V2O,3072,21,4,12,1.4,1.3,4,5,250,33.502385188664135,0.9373034487909344,94.27939318765937,17.850282563659633,21.03006718101187
ant,1NEZW8QY,3072,21,4,12,1.4,1.3,8,5,0,33.50519495216674,0.93718960184363,93.97358594757692,18.59425889341478,21.47678416333021
ant,43GC323D,3072,21,4,12,1.4,1.3,8,5,62,33.5204709404934,0.9374365444800152,93.95881702118264,17.675647119888023,20.854578113402795
ant,HIKFE8OB,3072,21,4,12,1.4,1.3,8,5,125,33.52057986001203,0.9374237520184684,94.01510322255427,17.73647671018485,20.90484937398083
ant,2Z6E66ML,3072,21,4,12,1.4,1.3,8,5,187,33.525752025714496,0.9374290387428816,94.0970044993493,17.72361663865674,20.992460666267338
ant,QF9MW5C7,3072,21,4,12,1.4,1.3,8,5,250,33.52384515530338,0.9374184231853012,94.09663463522476,17.770446415709092,20.952084467222463
ant,9M3YKWMA,3072,21,4,12,1.4,1.3,12,5,0,33.512504511293045,0.9372585454390416,93.89700982572668,18.642296141838877,21.59096453188744
ant,XDJG82W1,3072,21,4,12,1.4,1.3,12,5,62,33.53449982461453,0.9375039831322816,93.83070025547411,17.553478374056326,20.85963120269878
ant,J9L7X1XI,3072,21,4,12,1.4,1.3,12,5,125,33.529705135961045,0.9374984897191252,93.9605979590377,17.695224291103447,21.09919434287661
ant,EIDIPKDT,3072,21,4,12,1.4,1.3,12,5,187,33.531941624458035,0.937485809942976,93.97951297956588,17.77321140677446,20.959508732845773
ant,PVWJ74A1,3072,21,4,12,1.4,1.3,12,5,250,33.53395613989243,0.937494752715476,93.98822407661731,17.691130810932002,21.001394175311614
ant,XFBPPFXJ,3072,21,4,12,1.4,1.3,16,5,0,33.50417653159811,0.937253989983554,93.90589716348812,18.664414772766623,21.40866236016747
ant,ZS4FZ2W0,3072,21,4,12,1.4,1.3,16,5,62,33.5363070414958,0.937533096294498,93.8180871527298,17.653543757503716,20.89291741590856
ant,XILBK8NU,3072,21,4,12,1.4,1.3,16,5,125,33.53437480850882,0.9375251703594456,93.84366015097166,17.65224828784837,21.075330568721306
ant,OLLQDJCZ,3072,21,4,12,1.4,1.3,16,5,187,33.537476573308574,0.937515835263836,93.96112716102164,17.715167135810272,21.09028603256253
ant,9AQ0ZECJ,3072,21,4,12,1.4,1.3,16,5,250,33.53553417862598,0.9375232781343792,93.92090898468696,17.662235959675176,21.02484130634057
ant,S0324UGC,3072,21,4,16,1.4,1.3,1,5,0,33.47203372172181,0.93694799841933,94.53301629031728,18.73908441957936,21.726930989919904
ant,350G0ZY4,3072,21,4,16,1.4,1.3,1,5,62,33.473504807582,0.9371826076388952,94.55592095224112,17.851270998158256,21.09512517543241
ant,IJ8R1VRZ,3072,21,4,16,1.4,1.3,1,5,125,33.47337967983485,0.9371752311934286,94.59534076219012,17.852272994450782,21.1144427793884
ant,CSGH2NP8,3072,21,4,16,1.4,1.3,1,5,187,33.47329460169998,0.9371703955071482,94.59596318297594,17.93858093879477,21.157082740046956
ant,IGWD4UHP,3072,21,4,16,1.4,1.3,1,5,250,33.47302631937815,0.9371633586005784,94.66695129075876,17.933974684105475,21.20846025178903
ant,MZLF6EES,3072,21,4,16,1.4,1.3,4,5,0,33.48955849849138,0.9370718601331188,94.12144329231543,18.536848653029924,21.644099935554934
ant,DOHFWRN5,3072,21,4,16,1.4,1.3,4,5,62,33.49580362689793,0.9373142203288292,94.18361250148754,17.699173271463565,20.87839664471097
ant,PLTM6EMX,3072,21,4,16,1.4,1.3,4,5,125,33.493982967424145,0.9373068901436838,94.27403768316024,17.82005557054619,21.004452232629696
ant,VNS7QWA8,3072,21,4,16,1.4,1.3,4,5,187,33.49571614912242,0.9373046859579892,94.29647691567244,17.75065602275413,21.019847283925955
ant,WL2W4KZ5,3072,21,4,16,1.4,1.3,4,5,250,33.49776085077866,0.9373110342974686,94.26952485834714,17.83606650689657,21.019140530682684
ant,16YCHV2G,3072,21,4,16,1.4,1.3,8,5,0,33.50040105456513,0.9371691974834424,94.00447372512438,18.555941161989868,21.487115000278948
ant,HYNSKJ67,3072,21,4,16,1.4,1.3,8,5,62,33.51751348800207,0.9374284862878904,93.99997947905156,17.62151309250002,20.8259460548538
ant,NKXWHZBG,3072,21,4,16,1.4,1.3,8,5,125,33.51586790506609,0.9374272331076476,94.04994908031216,17.60918616163426,20.913866182327727
ant,9TKZN2UX,3072,21,4,16,1.4,1.3,8,5,187,33.51955517773535,0.9374292501762732,94.06716454259372,17.66244411541557,20.949049666522612
ant,R9LN7UHC,3072,21,4,16,1.4,1.3,8,5,250,33.51929676282152,0.9374258450014674,94.08587501943404,17.72684957026808,20.931780845789845
ant,ZE97KCA1,3072,21,4,16,1.4,1.3,12,5,0,33.51678380635696,0.9372780364544238,93.837152931331,18.570053207122385,21.56788089211803
